TimeGenerated,EventID,Computer,Provider,Channel,RecordID,Level,AdditionalErrorMessage,AppType,AppVersion,Binary,CACertIdentifier,CACommonName,CAKeyIdentifier,Class,DCName,DCSpecifier,Data_text,Data_text_0,Data_text_1,Data_text_10,Data_text_11,Data_text_12,Data_text_13,Data_text_14,Data_text_15,Data_text_16,Data_text_17,Data_text_18,Data_text_19,Data_text_2,Data_text_20,Data_text_21,Data_text_22,Data_text_3,Data_text_4,Data_text_5,Data_text_6,Data_text_7,Data_text_8,Data_text_9,DisplayName,ErrorCode,ErrorMessageText,ErrorString,EventProvider,Files_File,FullPath,LDAPPath,Library,MethodName,Name,Namespace,Pid,PolicyModuleDescription,Query,Reason,RmSessionId,Status,TSSessionId,URL,UTCStartTime,User,Win32Error,attributes_Name,attributes_xmlns,binaryData,binaryDataSize,nFiles,param1,param10,param11,param12,param2,param3,param4,param5,param6,param7,param8,param9
2026-01-16T01:39:23.885016Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 6003}",DC01.pirate.htb,Microsoft-Windows-Winlogon,Application,3203,4,,,,D9060000,,,,,,,SessionEnv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-16T01:39:24.510026Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 6000}",DC01.pirate.htb,Microsoft-Windows-Winlogon,Application,3204,4,,,,D9060000,,,,,,,SessionEnv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-16T01:39:32.753519Z,26,DC01.pirate.htb,Microsoft-Windows-CertificationAuthority,Application,3205,4,,,,,,pirate-DC01-CA,,,DC01.pirate.htb,  DC=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MSG_I_SERVER_STARTED,,,,,,,,,,,,,,,,
2026-01-16T01:41:00.709917Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 900}",DC01.pirate.htb,Microsoft-Windows-Security-SPP,Application,3206,4,,,,,,,,,,,<explicit>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-16T01:41:01.225566Z,"{'#attributes': {'Qualifiers': 49152}, '#text': 16394}",DC01.pirate.htb,Microsoft-Windows-Security-SPP,Application,3207,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-16T01:41:01.569705Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 1066}",DC01.pirate.htb,Microsoft-Windows-Security-SPP,Application,3208,4,,,,,,,,,,,"C:\Windows\system32\sppwinob.dll, msft:spp/windowsfunctionality/agent/7.0, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:rm/algorithm/inherited/1.0, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:rm/algorithm/phone/1.0, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:rm/algorithm/pkey/detect, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:spp/ActionScheduler/1.0, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:spp/TaskScheduler/1.0, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:spp/statecollector/pkey, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:spp/volume/services/kms/1.0, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:spp/volume/services/kms/activationinfo/1.0, 0x00000000, 0x00000000
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-16T01:41:02.225540Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 1040}",DC01.pirate.htb,Microsoft-Windows-Security-SPP,Application,3209,4,,,,5C0000000A002E0000000000030001000100010001000000010001000100E861F01B0C5CE6B7DFE0DE24FC1467B063A9D908A29A0D0001000101000201000301000401000500000601000700000801000901000A01000B00000C01002C0000000000030001000100010000000000010001000100E861F01B0C5CE6B7DFE0DE24FC1467B0D908A29A,,,,,,,,55c92734-d682-4d71-983e-d6ec3f16059f,92114319-12ea-4bca-9d63-8740de9feff3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-16T01:41:02.381793Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 1003}",DC01.pirate.htb,Microsoft-Windows-Security-SPP,Application,3210,4,,,,,,,,,,,,55c92734-d682-4d71-983e-d6ec3f16059f,"
1: 22105925-48c3-4ff4-a294-f654bb27e390, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
2: 281c216a-5957-439b-adf2-aff4098a2bdd, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
3: 2e7a9ad1-a849-4b56-babe-17d5a29fe4b4, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
4: 3c006fa7-3b03-45a4-93da-63ddc1bdce11, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
5: 4285bbda-6219-4c1a-98e9-859e60d669fb, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
6: 44a5b4c3-e4b1-483b-81e8-0f78f4d98283, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
7: 661f7658-7035-4b4c-9f35-010682943ec2, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
8: 6bad0243-1c35-46b2-b8e6-7a853e37413f, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
9: 82fcf64d-f9dd-4411-9c79-f2eed16d4eb8, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
10: 84e331f6-4279-48c4-ab10-b75139181351, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
11: 8ea56c31-fe6e-4d56-9d17-8dc1ab35dd8b, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
12: 92114319-12ea-4bca-9d63-8740de9feff3, 1, 1 [(0 )(1 [0x00000000, 1, 0], [(?)( 1 0x00000000)(?)( 2 0x00000000 0 0 msft:rm/algorithm/phone/1.0 0x00000000 0)(?)(?)( 10 0x00000000 msft:rm/algorithm/flags/1.0)(?)])(2 )(3 )]
13: 9db83b52-9904-4326-8957-ebe6feedf37c, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
14: c2d23e1f-ee3e-4533-9094-e6dc0b8aa049, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
15: d07edbd8-02cb-49b1-8358-f2de7afd8a4d, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
16: de32eafd-aaee-4662-9444-c1befb41bde2, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
17: e73aabfa-12bc-4705-b551-2dd076bebc7d, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
18: e936f630-5125-4a39-b1de-544d6c036491, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
19: fd946594-6f0d-4c5c-9bf7-f5f628ecd0b9, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]

",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-16T01:41:02.413046Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 902}",DC01.pirate.htb,Microsoft-Windows-Security-SPP,Application,3211,0,,,,,,,,,,,10.0.17763.7309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-16T01:41:32.461764Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 16384}",DC01.pirate.htb,Microsoft-Windows-Security-SPP,Application,3212,4,,,,,,,,,,,,2125-12-23T01:41:32Z,RulesEngine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-16T01:41:32.493000Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 903}",DC01.pirate.htb,Microsoft-Windows-Security-SPP,Application,3213,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-16T01:41:55.588365Z,"{'#attributes': {'Qualifiers': 49152}, '#text': 16394}",DC01.pirate.htb,Microsoft-Windows-Security-SPP,Application,3214,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-16T01:42:00.854000Z,"{'#attributes': {'Qualifiers': 0}, '#text': 8224}",DC01.pirate.htb,VSS,Application,3215,4,,,,2D20436F64653A2020434F525356434330303030303737332D2043616C6C3A2020434F525356434330303030303735352D205049443A202030303030333436382D205449443A202030303030333336382D20434D443A2020433A5C57696E646F77735C73797374656D33325C76737376632E6578652020202D20557365723A204E616D653A204E5420415554484F524954595C53595354454D2C205349443A532D312D352D313820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-16T01:42:44.822794Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 16384}",DC01.pirate.htb,Microsoft-Windows-Security-SPP,Application,3216,4,,,,,,,,,,,,2125-12-23T01:42:44Z,RulesEngine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-16T01:43:32.369277Z,1001,DC01.pirate.htb,Microsoft-Windows-LoadPerf,Application,3217,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LoadPerf,3837000039370000D2050000,12,,WmiApRpl,,,,WmiApRpl,,,,,,,
2026-01-16T01:43:32.432340Z,1000,DC01.pirate.htb,Microsoft-Windows-LoadPerf,Application,3218,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LoadPerf,3A3700000A3800003B3700000B380000,16,,WmiApRpl,,,,WmiApRpl,,,,,,,
2026-01-16T01:44:12.003421Z,"{'#attributes': {'Qualifiers': 0}, '#text': 102}",DC01.pirate.htb,ESENT,Application,3219,4,,,,,,,,,,,,DFSRs,"2928,P,98",,,,,,,,,,,\\.\C:\System Volume Information\DFSR\database_1E64_8720_6486_FA33\dfsr.db: ,,,,0,10,00,17763,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-16T01:44:12.065924Z,"{'#attributes': {'Qualifiers': 0}, '#text': 105}",DC01.pirate.htb,ESENT,Application,3220,4,,,,,,,,,,,,DFSRs,"2928,D,0",,,,,,,,,,,\\.\C:\System Volume Information\DFSR\database_1E64_8720_6486_FA33\dfsr.db: ,,,,0,0,"
[1] 0.006037 +J(0) +M(C:0K, Fs:266, WS:964K # 1008K, PF:6284K # 6400K, P:6284K)
[2] 0.000310 +J(0) +M(C:16K, Fs:95, WS:372K # 328K, PF:320K # 204K, P:320K)
[3] 0.000020 +J(0) +M(C:0K, Fs:4, WS:16K # 16K, PF:64K # 64K, P:64K)
[4] 0.000198 +J(0) +M(C:2032K, Fs:37, WS:140K # 140K, PF:2432K # 2432K, P:2432K)
[5] 0.000788 +J(0) +M(C:0K, Fs:8, WS:32K # 32K, PF:24K # 24K, P:24K)
[6] 0.002154 +J(0) +M(C:0K, Fs:16, WS:64K # 64K, PF:12K # 12K, P:12K)
[7] 0.038499 -0.033052 (21) WT +J(0) +M(C:0K, Fs:1301, WS:5192K # 5192K, PF:5132K # 5132K, P:5132K)
[8] -
[9] -
[10] -
[11] -
[12] -
[13] 0.022811 -0.014271 (22) WT +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:616/1) +M(C:0K, Fs:7, WS:-5100K # 16K, PF:-5128K # 12K, P:-5128K)
[14] 0.000029 +J(0) +M(C:0K, Fs:2, WS:8K # 0K, PF:0K # 0K, P:0K)
[15] 0.000162 +J(0) +M(C:0K, Fs:65, WS:256K # 0K, PF:68K # 0K, P:68K)
[16] 0.000520 -0.000289 (1) WT +J(0) +M(C:0K, Fs:2, WS:0K # 0K, PF:0K # 0K, P:0K).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-16T01:44:12.081551Z,"{'#attributes': {'Qualifiers': 0}, '#text': 326}",DC01.pirate.htb,ESENT,Application,3221,4,,,,,,,,,,,,DFSRs,"2928,D,50",,,,,,,,,,,\\.\C:\System Volume Information\DFSR\database_1E64_8720_6486_FA33\dfsr.db: ,,,,1,\\.\C:\System Volume Information\DFSR\database_1E64_8720_6486_FA33\dfsr.db,0,"
[1] 0.000005 +J(0) +M(C:0K, Fs:1, WS:4K # 0K, PF:0K # 0K, P:0K)
[2] 0.001712 -0.001426 (1) WT +J(0) +M(C:0K, Fs:19, WS:12K # 0K, PF:8K # 0K, P:8K)
[3] 0.009736 -0.003578 (6) WT +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:3480/2) +M(C:0K, Fs:29, WS:104K # 0K, PF:140K # 0K, P:140K)
[4] 0.000114 +J(0)
[5] -
[6] -
[7] -
[8] 0.000781 -0.000464 (2) CM -0.000337 (2) WT +J(CM:2, PgRf:2, Rd:14/2, Dy:0/0, Lg:0/0) +M(C:-8K, Fs:69, WS:268K # 0K, PF:120K # 0K, P:120K)
[9] 0.001770 -0.001503 (2) CM -0.001419 (2) WT +J(CM:2, PgRf:23, Rd:0/1, Dy:0/0, Lg:0/0) +M(C:-12K, Fs:20, WS:68K # 0K, PF:188K # 0K, P:188K)
[10] 0.000384 -0.000256 (1) CM -0.000186 (1) WT +J(CM:1, PgRf:40, Rd:0/1, Dy:0/0, Lg:0/0) +M(C:-4K, Fs:7, WS:24K # 0K, PF:72K # 0K, P:72K)
[11] 0.000014 +J(CM:0, PgRf:1, Rd:0/0, Dy:0/0, Lg:0/0) +M(C:0K, Fs:2, WS:8K # 0K, PF:0K # 0K, P:0K)
[12] 0.000032 +J(CM:0, PgRf:36, Rd:0/0, Dy:0/0, Lg:0/0)
[13] 0.0 +J(0)
[14] 0.0 +J(0)
[15] 0.000005 +J(CM:0, PgRf:1, Rd:0/0, Dy:0/0, Lg:0/0).",0 0,lgposAttach = 00000001:019E:0268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-16T01:44:29.443782Z,"{'#attributes': {'Qualifiers': 0}, '#text': 4112}",DC01.pirate.htb,Microsoft-Windows-CAPI2,Application,3222,4,,,,,,,,,,,"‎Thursday, ‎September ‎4, ‎2025 7:20:48 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-16T01:44:41.503660Z,"{'#attributes': {'Qualifiers': 49152}, '#text': 16394}",DC01.pirate.htb,Microsoft-Windows-Security-SPP,Application,3223,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-16T01:45:11.799561Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 16384}",DC01.pirate.htb,Microsoft-Windows-Security-SPP,Application,3224,4,,,,,,,,,,,,2125-12-23T01:45:11Z,RulesEngine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-16T01:45:17.525669Z,"{'#attributes': {'Qualifiers': 49152}, '#text': 16394}",DC01.pirate.htb,Microsoft-Windows-Security-SPP,Application,3225,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-16T01:45:20.478809Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1001}",DC01.pirate.htb,Windows Error Reporting,Application,3226,4,,,,,,,,,,,,2199670465509721201,5,4194312,,,,,"
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER1792.tmp.WERInternalMetadata.xml
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER17B2.tmp.xml
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER17B1.tmp.csv
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER17C1.tmp.txt
triagedump.dmp
\\?\C:\Users\Administrator\AppData\Local\Temp\WER1E2B.tmp.WERDataCollectionStatus.txt
\\?\C:\Users\Administrator\AppData\Local\Temp\WER28AD.tmp.xml",\\?\C:\ProgramData\Microsoft\Windows\WER\ReportArchive\AppHang_windows.immersiv_8fc9712021e496937e56fd191a8b37b3eaff13_31aeda3d_cab_074e375e,,0,ad55f3cf-948c-4ada-b8fc-908ec24991d8,MoAppHang,268435464,22adba79679ab0158e86cca24fa00471,3cee90e4-c2aa-41fa-b68a-d45f1375c76f,Not available,1624344120433952623,windows.immersivecontrolpanel_10.0.2.1000_neutral_neutral_cw5n1h2txyewy,praid:microsoft.windows.immersivecontrolpanel,10.0.17763.7309,9d9d9332,4c77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-16T01:45:20.510066Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1002}",DC01.pirate.htb,Application Hang,Application,3227,2,,,,430072006F00730073002D007400680072006500610064000000410063007400690076006100740069006F006E0000000000,,,,,,,,SystemSettings.exe,10.0.17763.7309,,,,,,,,,,,434,,,,01dc868925ed1b3f,4294967295,C:\Windows\ImmersiveControlPanel\SystemSettings.exe,ad55f3cf-948c-4ada-b8fc-908ec24991d8,windows.immersivecontrolpanel_10.0.2.1000_neutral_neutral_cw5n1h2txyewy,microsoft.windows.immersivecontrolpanel,Cross-thread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-16T01:45:47.834990Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 16384}",DC01.pirate.htb,Microsoft-Windows-Security-SPP,Application,3228,4,,,,,,,,,,,,2125-12-23T01:45:47Z,RulesEngine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-16T01:46:30.116199Z,"{'#attributes': {'Qualifiers': 49152}, '#text': 16394}",DC01.pirate.htb,Microsoft-Windows-Security-SPP,Application,3229,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-16T01:47:00.928687Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 16384}",DC01.pirate.htb,Microsoft-Windows-Security-SPP,Application,3230,4,,,,,,,,,,,,2125-12-23T01:47:00Z,RulesEngine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-16T01:56:08.460593Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1001}",DC01.pirate.htb,Windows Error Reporting,Application,3231,4,,,,,,,,,,,,1318358161525921106,5,,,,,,"
\\?\C:\Users\ADMINI~1\AppData\Local\Temp\RDR4A5.tmp\empty.txt
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER4B6.tmp.WERInternalMetadata.xml
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER4F5.tmp.xml
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER522.tmp.csv
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER533.tmp.txt
\\?\C:\Users\Administrator\AppData\Local\Temp\WERBAD.tmp.WERDataCollectionStatus.txt
WERGenerationLog.txt",,,0,cfcb6013-e302-4ea0-b114-838518f27a92,RADAR_PRE_LEAK_64,268435464,6f6765fb3e19c90da24bbfc3507d5552,40bcf16c-afba-48e1-b20f-9192db4b0743,Not available,1301418877263742787,TiWorker.exe,10.0.17763.7313,10.0.17763.2.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-16T01:56:09.773097Z,"{'#attributes': {'Qualifiers': 49152}, '#text': 16394}",DC01.pirate.htb,Microsoft-Windows-Security-SPP,Application,3232,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-16T01:56:40.297849Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 16384}",DC01.pirate.htb,Microsoft-Windows-Security-SPP,Application,3233,4,,,,,,,,,,,,2125-12-23T01:56:40Z,RulesEngine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-16T01:57:18.315647Z,"{'#attributes': {'Qualifiers': 49152}, '#text': 16394}",DC01.pirate.htb,Microsoft-Windows-Security-SPP,Application,3234,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-16T01:57:48.925040Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 16384}",DC01.pirate.htb,Microsoft-Windows-Security-SPP,Application,3235,4,,,,,,,,,,,,2125-12-23T01:57:48Z,RulesEngine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-16T01:57:52.893791Z,"{'#attributes': {'Qualifiers': 49152}, '#text': 16394}",DC01.pirate.htb,Microsoft-Windows-Security-SPP,Application,3236,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-16T01:58:23.357886Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 16384}",DC01.pirate.htb,Microsoft-Windows-Security-SPP,Application,3237,4,,,,,,,,,,,,2125-12-23T01:58:23Z,RulesEngine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-16T01:59:36.920397Z,"{'#attributes': {'Qualifiers': 49152}, '#text': 16394}",DC01.pirate.htb,Microsoft-Windows-Security-SPP,Application,3238,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-16T01:59:57.654299Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1001}",DC01.pirate.htb,Windows Error Reporting,Application,3239,4,,,,,,,,,,,,1446555236269440614,5,9,,,,,"
\\?\C:\Users\ADMINI~1\AppData\Local\Temp\RDR1AAE.tmp\minidump_3176.dmp
\\?\C:\Users\ADMINI~1\AppData\Local\Temp\RDR1AAE.tmp\results_3176.hlk
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER91E4.tmp.WERInternalMetadata.xml
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER9214.tmp.xml
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER9241.tmp.csv
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER9251.tmp.txt",,,0,923912c3-13a5-48bf-8738-c0c798dd7676,RADAR_LEAK_64,268435456,af194d65d2669cbec4133252bdd23e66,0,Not available,0,TiWorker.exe,10.0.17763.7313,10.0.17763.2.0.0,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-16T02:00:09.236706Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 16384}",DC01.pirate.htb,Microsoft-Windows-Security-SPP,Application,3240,4,,,,,,,,,,,,2125-12-23T02:00:09Z,RulesEngine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-16T02:00:52.527544Z,"{'#attributes': {'Qualifiers': 0}, '#text': 8224}",DC01.pirate.htb,VSS,Application,3241,4,,,,2D20436F64653A2020434F525356434330303030303737332D2043616C6C3A2020434F525356434330303030303735352D205049443A202030303030303935362D205449443A202030303030313538382D20434D443A2020433A5C57696E646F77735C73797374656D33325C76737376632E6578652020202D20557365723A204E616D653A204E5420415554484F524954595C53595354454D2C205349443A532D312D352D313820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-16T02:15:58.400037Z,"{'#attributes': {'Qualifiers': 0}, '#text': 4111}",DC01.pirate.htb,Microsoft-Windows-CAPI2,Application,3242,4,,,,,,,,,,,"‎Tuesday, ‎August ‎26, ‎2025 11:56:46 AM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-16T02:53:00.747028Z,"{'#attributes': {'Qualifiers': 49152}, '#text': 16394}",DC01.pirate.htb,Microsoft-Windows-Security-SPP,Application,3243,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-16T02:53:31.406773Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 16384}",DC01.pirate.htb,Microsoft-Windows-Security-SPP,Application,3244,4,,,,,,,,,,,,2125-12-23T02:53:31Z,RulesEngine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-16T03:21:47.599022Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 6000}",DC01.pirate.htb,Microsoft-Windows-Winlogon,Application,3245,4,,,,D9060000,,,,,,,WSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-16T03:21:47.661518Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 6000}",DC01.pirate.htb,Microsoft-Windows-Winlogon,Application,3246,4,,,,D9060000,,,,,,,SessionEnv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-16T03:23:12.128023Z,"{'#attributes': {'Qualifiers': 0}, '#text': 260}",DC01.pirate.htb,VMUpgradeHelper,Application,3247,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
