TimeGenerated,EventID,Computer,Provider,Channel,RecordID,Level,AppName,Applications_Application,Binary,Class,Data_text,Data_text_0,Data_text_1,Data_text_10,Data_text_11,Data_text_12,Data_text_13,Data_text_14,Data_text_15,Data_text_16,Data_text_17,Data_text_18,Data_text_19,Data_text_2,Data_text_20,Data_text_21,Data_text_22,Data_text_3,Data_text_4,Data_text_5,Data_text_6,Data_text_7,Data_text_8,Data_text_9,EventProvider,Library,Namespace,Query,RebootReasons,RmSessionId,UTCStartTime,User,Win32Error,attributes_xmlns,binaryData,binaryDataSize,nApplications,param1,param10,param11,param12,param2,param3,param4,param5,param6,param7,param8,param9
2025-08-13T10:55:44.388741Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1040}",WIN-LC7SFT89DTG,MsiInstaller,Application,69,4,,,,,,C:\ProgramData\Package Cache\{C96241EA-9900-4FE8-85B3-1E238D509DF6}v14.32.31326\packages\vcRuntimeMinimum_amd64\vc_runtimeMinimum_x64.msi,3964,,,,,,,,,,,(NULL),,,,(NULL),(NULL),(NULL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-13T10:55:44.591334Z,"{'#attributes': {'Qualifiers': 0}, '#text': 11707}",WIN-LC7SFT89DTG,MsiInstaller,Application,70,4,,,7B43393632343145412D393930302D344645382D383542332D3145323338443530394446367D,,,Product: Microsoft Visual C++ 2022 X64 Minimum Runtime - 14.32.31326 -- Installation completed successfully.,(NULL),,,,,,,,,,,(NULL),,,,(NULL),(NULL),(NULL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-13T10:55:44.591334Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1033}",WIN-LC7SFT89DTG,MsiInstaller,Application,71,4,,,7B43393632343145412D393930302D344645382D383542332D3145323338443530394446367D3030303035393637636530653631646462663037363565396138656538346361303537363030303030393034,,,Microsoft Visual C++ 2022 X64 Minimum Runtime - 14.32.31326,14.32.31326,,,,,,,,,,,1033,,,,0,Microsoft Corporation,(NULL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-13T10:55:44.591334Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1042}",WIN-LC7SFT89DTG,MsiInstaller,Application,72,4,,,,,,C:\ProgramData\Package Cache\{C96241EA-9900-4FE8-85B3-1E238D509DF6}v14.32.31326\packages\vcRuntimeMinimum_amd64\vc_runtimeMinimum_x64.msi,3964,,,,,,,,,,,(NULL),,,,(NULL),(NULL),(NULL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-13T10:55:44.606999Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1040}",WIN-LC7SFT89DTG,MsiInstaller,Application,73,4,,,,,,C:\ProgramData\Package Cache\{38624EB5-356D-4B08-8357-C33D89A5C0C5}v14.32.31326\packages\vcRuntimeAdditional_amd64\vc_runtimeAdditional_x64.msi,3964,,,,,,,,,,,(NULL),,,,(NULL),(NULL),(NULL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-13T10:55:44.856911Z,"{'#attributes': {'Qualifiers': 0}, '#text': 11707}",WIN-LC7SFT89DTG,MsiInstaller,Application,74,4,,,7B33383632344542352D333536442D344230382D383335372D4333334438394135433043357D,,,Product: Microsoft Visual C++ 2022 X64 Additional Runtime - 14.32.31326 -- Installation completed successfully.,(NULL),,,,,,,,,,,(NULL),,,,(NULL),(NULL),(NULL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-13T10:55:44.856911Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1033}",WIN-LC7SFT89DTG,MsiInstaller,Application,75,4,,,7B33383632344542352D333536442D344230382D383335372D4333334438394135433043357D3030303066396531663039306134663235343733336237643666346531343064613064363030303030393034,,,Microsoft Visual C++ 2022 X64 Additional Runtime - 14.32.31326,14.32.31326,,,,,,,,,,,1033,,,,0,Microsoft Corporation,(NULL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-13T10:55:44.856911Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1042}",WIN-LC7SFT89DTG,MsiInstaller,Application,76,4,,,,,,C:\ProgramData\Package Cache\{38624EB5-356D-4B08-8357-C33D89A5C0C5}v14.32.31326\packages\vcRuntimeAdditional_amd64\vc_runtimeAdditional_x64.msi,3964,,,,,,,,,,,(NULL),,,,(NULL),(NULL),(NULL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-13T10:55:44.416784Z,10000,WIN-LC7SFT89DTG,Microsoft-Windows-RestartManager,Application,77,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2025-08-13T10:55:44.404120Z,,,http://www.microsoft.com/2005/08/Windows/Reliability/RestartManager/,,,,,,,,,,,,,,,
2025-08-13T10:55:44.597910Z,10001,WIN-LC7SFT89DTG,Microsoft-Windows-RestartManager,Application,78,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2025-08-13T10:55:44.404120Z,,,http://www.microsoft.com/2005/08/Windows/Reliability/RestartManager/,,,,,,,,,,,,,,,
2025-08-13T10:55:44.625403Z,10000,WIN-LC7SFT89DTG,Microsoft-Windows-RestartManager,Application,79,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2025-08-13T10:55:44.623240Z,,,http://www.microsoft.com/2005/08/Windows/Reliability/RestartManager/,,,,,,,,,,,,,,,
2025-08-13T10:55:44.864268Z,10001,WIN-LC7SFT89DTG,Microsoft-Windows-RestartManager,Application,80,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2025-08-13T10:55:44.623240Z,,,http://www.microsoft.com/2005/08/Windows/Reliability/RestartManager/,,,,,,,,,,,,,,,
2025-08-13T10:55:51.376433Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1040}",WIN-LC7SFT89DTG,MsiInstaller,Application,81,4,,,,,,C:\Program Files\Common Files\VMware\InstallerCache\{A3631D35-CFA5-45F6-A65E-DAFA81C4CBE6}.msi,6476,,,,,,,,,,,(NULL),,,,(NULL),(NULL),(NULL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-13T10:56:00.326044Z,"{'#attributes': {'Qualifiers': 0}, '#text': 105}",WIN-LC7SFT89DTG,VMTools,Application,82,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-13T10:56:00.966074Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 781}",WIN-LC7SFT89DTG,Microsoft-Windows-Complus,Application,83,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86400,,,,SuppressDuplicateDuration,Software\Microsoft\COM3\Eventlog,,,,,,
2025-08-13T10:56:03.231676Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1038}",WIN-LC7SFT89DTG,MsiInstaller,Application,84,4,,,7B41333633314433352D434641352D343546362D413635452D4441464138314334434245367D3030303062313236653739313962663663636264393332383838643134666262356366613030303030393034,,,VMware Tools,12.1.0.20219665,,,,,,,,,,,1033,,,,1,2,"VMware, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-13T10:56:03.247309Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1042}",WIN-LC7SFT89DTG,MsiInstaller,Application,85,4,,,,,,C:\Program Files\Common Files\VMware\InstallerCache\{A3631D35-CFA5-45F6-A65E-DAFA81C4CBE6}.msi,6476,,,,,,,,,,,(NULL),,,,(NULL),(NULL),(NULL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-13T10:56:07.778474Z,"{'#attributes': {'Qualifiers': 0}, '#text': 11707}",WIN-LC7SFT89DTG,MsiInstaller,Application,86,4,,,7B41333633314433352D434641352D343546362D413635452D4441464138314334434245367D,,,Product: VMware Tools -- Installation completed successfully.,(NULL),,,,,,,,,,,(NULL),,,,(NULL),(NULL),(NULL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-13T10:56:07.778474Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1033}",WIN-LC7SFT89DTG,MsiInstaller,Application,87,4,,,7B41333633314433352D434641352D343546362D413635452D4441464138314334434245367D3030303062313236653739313962663663636264393332383838643134666262356366613030303030393034,,,VMware Tools,12.1.0.20219665,,,,,,,,,,,1033,,,,0,"VMware, Inc.",(NULL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-13T10:56:07.778474Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1038}",WIN-LC7SFT89DTG,MsiInstaller,Application,88,4,,,7B41333633314433352D434641352D343546362D413635452D4441464138314334434245367D3030303062313236653739313962663663636264393332383838643134666262356366613030303030393034,,,VMware Tools,12.1.0.20219665,,,,,,,,,,,1033,,,,2,0,"VMware, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-13T10:56:07.778474Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1029}",WIN-LC7SFT89DTG,MsiInstaller,Application,89,4,,,7B41333633314433352D434641352D343546362D413635452D4441464138314334434245367D2C2033303130,,,VMware Tools,(NULL),,,,,,,,,,,(NULL),,,,(NULL),(NULL),(NULL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-13T10:56:27.543841Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 6000}",WIN-LC7SFT89DTG,Microsoft-Windows-Winlogon,Application,90,4,,,D9060000,,WSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-13T10:56:27.559431Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 6000}",WIN-LC7SFT89DTG,Microsoft-Windows-Winlogon,Application,91,4,,,D9060000,,SessionEnv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-13T10:56:27.700042Z,"{'#attributes': {'Qualifiers': 0}, '#text': 260}",WIN-LC7SFT89DTG,VMUpgradeHelper,Application,92,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-13T10:56:27.700042Z,"{'#attributes': {'Qualifiers': 0}, '#text': 272}",WIN-LC7SFT89DTG,VMUpgradeHelper,Application,93,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-13T10:56:27.700042Z,"{'#attributes': {'Qualifiers': 0}, '#text': 108}",WIN-LC7SFT89DTG,VMTools,Application,94,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-13T10:56:28.084472Z,1532,WIN-LC7SFT89DTG,Microsoft-Windows-User Profiles Service,Application,95,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-13T10:56:42.380473Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 4625}",DC01,Microsoft-Windows-EventSystem,Application,96,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86400,,,,SuppressDuplicateDuration,Software\Microsoft\EventSystem\EventLog,,,,,,
2025-08-13T10:56:42.661716Z,"{'#attributes': {'Qualifiers': 0}, '#text': 105}",DC01,VMTools,Application,97,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-13T10:56:42.786729Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 900}",DC01,Microsoft-Windows-Security-SPP,Application,98,4,,,,,TriggerStarted:6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-13T10:56:42.864846Z,"{'#attributes': {'Qualifiers': 49152}, '#text': 16394}",DC01,Microsoft-Windows-Security-SPP,Application,99,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-13T10:56:42.911716Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 6003}",DC01,Microsoft-Windows-Winlogon,Application,100,4,,,D9060000,,SessionEnv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-13T10:56:42.927486Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 1066}",DC01,Microsoft-Windows-Security-SPP,Application,101,4,,,,,"C:\Windows\system32\sppwinob.dll, msft:spp/windowsfunctionality/agent/7.0, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:rm/algorithm/inherited/1.0, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:rm/algorithm/phone/1.0, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:rm/algorithm/pkey/detect, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:spp/ActionScheduler/1.0, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:spp/TaskScheduler/1.0, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:spp/statecollector/pkey, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:spp/volume/services/kms/1.0, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:spp/volume/services/kms/activationinfo/1.0, 0x00000000, 0x00000000
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-13T10:56:42.990038Z,"{'#attributes': {'Qualifiers': 32770}, '#text': 4440}",DC01,Microsoft-Windows-Complus,Application,102,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"WIN-LC7SFT89DTG

Server Application ID: {02D4B3F1-FD88-11D1-960D-00805FC79235}
Server Application Instance ID:
{FCA13845-7FAC-48B6-91C7-B139074E4875}
Server Application Name: System Application
Comsvcs.dll file version: ENU 2001.12.10941.16384 shp",,,,,,,,,,,
2025-08-13T10:56:43.005452Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 1003}",DC01,Microsoft-Windows-Security-SPP,Application,103,4,,,,,,55c92734-d682-4d71-983e-d6ec3f16059f,"
1: 7783a126-c108-4cf7-b59f-13c78c7a7337, 1, 1 [(0 [0x00000000, 1, 0], [(?)( 1 0x00000000)(?)( 2 0x00000000 0 0 msft:rm/algorithm/hwid/4.0 0x00000000 0)(?)( 9 0x00000000 180 259198)( 10 0x00000000 msft:rm/algorithm/flags/1.0)(?)])(1 )(2 )(3 )]

",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-13T10:56:43.005452Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 1037}",DC01,Microsoft-Windows-Security-SPP,Application,104,4,,,,,,validity,259198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-13T10:56:43.021202Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 902}",DC01,Microsoft-Windows-Security-SPP,Application,105,0,,,,,10.0.17763.3650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-13T10:56:43.114859Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 4202}",DC01,Microsoft-Windows-MSDTC 2,Application,106,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,1,Mutual Authentication Required,NT AUTHORITY\NetworkService
2025-08-13T10:56:42.395725Z,1531,DC01,Microsoft-Windows-User Profiles Service,Application,107,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-13T10:56:42.667094Z,5615,DC01,Microsoft-Windows-WMI,Application,108,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-13T10:56:43.019827Z,5617,DC01,Microsoft-Windows-WMI,Application,109,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-13T10:56:43.239831Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 6000}",DC01,Microsoft-Windows-Winlogon,Application,110,4,,,D9060000,,SessionEnv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-13T10:56:43.302824Z,"{'#attributes': {'Qualifiers': 0}, '#text': 258}",DC01,VMUpgradeHelper,Application,111,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-13T10:56:43.427422Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 781}",DC01,Microsoft-Windows-Complus,Application,112,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86400,,,,SuppressDuplicateDuration,Software\Microsoft\COM3\Eventlog,,,,,,
2025-08-13T10:56:43.443010Z,"{'#attributes': {'Qualifiers': 0}, '#text': 271}",DC01,VMUpgradeHelper,Application,113,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-13T10:57:21.041605Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 6000}",DC01,Microsoft-Windows-Winlogon,Application,114,4,,,D9060000,,WSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-13T10:57:21.056827Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 6000}",DC01,Microsoft-Windows-Winlogon,Application,115,4,,,D9060000,,SessionEnv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-13T10:57:21.118881Z,"{'#attributes': {'Qualifiers': 0}, '#text': 260}",DC01,VMUpgradeHelper,Application,116,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-13T10:57:21.118881Z,"{'#attributes': {'Qualifiers': 0}, '#text': 272}",DC01,VMUpgradeHelper,Application,117,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-13T10:57:21.118881Z,"{'#attributes': {'Qualifiers': 0}, '#text': 108}",DC01,VMTools,Application,118,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-13T10:57:21.349599Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 4111}",DC01,Microsoft-Windows-MSDTC,Application,119,4,,,4D005300440054004300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-13T10:57:21.349599Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 903}",DC01,Microsoft-Windows-Security-SPP,Application,120,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-13T10:57:21.353268Z,1532,DC01,Microsoft-Windows-User Profiles Service,Application,121,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-13T10:57:52.095749Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 4625}",DC01,Microsoft-Windows-EventSystem,Application,122,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86400,,,,SuppressDuplicateDuration,Software\Microsoft\EventSystem\EventLog,,,,,,
2025-08-13T10:57:52.392547Z,"{'#attributes': {'Qualifiers': 0}, '#text': 105}",DC01,VMTools,Application,123,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-13T10:57:52.564525Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 900}",DC01,Microsoft-Windows-Security-SPP,Application,124,4,,,,,TriggerStarted:6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-13T10:57:52.658475Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 6003}",DC01,Microsoft-Windows-Winlogon,Application,125,4,,,D9060000,,SessionEnv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-13T10:57:52.705171Z,"{'#attributes': {'Qualifiers': 49152}, '#text': 16394}",DC01,Microsoft-Windows-Security-SPP,Application,126,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-13T10:57:52.767550Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 1066}",DC01,Microsoft-Windows-Security-SPP,Application,127,4,,,,,"C:\Windows\system32\sppwinob.dll, msft:spp/windowsfunctionality/agent/7.0, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:rm/algorithm/inherited/1.0, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:rm/algorithm/phone/1.0, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:rm/algorithm/pkey/detect, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:spp/ActionScheduler/1.0, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:spp/TaskScheduler/1.0, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:spp/statecollector/pkey, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:spp/volume/services/kms/1.0, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:spp/volume/services/kms/activationinfo/1.0, 0x00000000, 0x00000000
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-13T10:57:52.830582Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 1003}",DC01,Microsoft-Windows-Security-SPP,Application,128,4,,,,,,55c92734-d682-4d71-983e-d6ec3f16059f,"
1: 7783a126-c108-4cf7-b59f-13c78c7a7337, 1, 1 [(0 [0x00000000, 1, 0], [(?)( 1 0x00000000)(?)( 2 0x00000000 0 0 msft:rm/algorithm/hwid/4.0 0x00000000 0)(?)( 9 0x00000000 180 259197)( 10 0x00000000 msft:rm/algorithm/flags/1.0)(?)])(1 )(2 )(3 )]

",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-13T10:57:52.830582Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 1037}",DC01,Microsoft-Windows-Security-SPP,Application,129,4,,,,,,validity,259197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-13T10:57:52.845670Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 902}",DC01,Microsoft-Windows-Security-SPP,Application,130,0,,,,,10.0.17763.3650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-13T10:57:52.109091Z,1531,DC01,Microsoft-Windows-User Profiles Service,Application,131,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-13T10:57:52.375630Z,5615,DC01,Microsoft-Windows-WMI,Application,132,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-13T10:57:52.799555Z,5617,DC01,Microsoft-Windows-WMI,Application,133,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-13T10:57:53.033162Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 6000}",DC01,Microsoft-Windows-Winlogon,Application,134,4,,,D9060000,,SessionEnv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-13T10:57:53.095672Z,"{'#attributes': {'Qualifiers': 0}, '#text': 258}",DC01,VMUpgradeHelper,Application,135,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-13T10:57:53.095672Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 781}",DC01,Microsoft-Windows-Complus,Application,136,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86400,,,,SuppressDuplicateDuration,Software\Microsoft\COM3\Eventlog,,,,,,
2025-08-13T10:57:53.220684Z,"{'#attributes': {'Qualifiers': 0}, '#text': 271}",DC01,VMUpgradeHelper,Application,137,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-13T10:57:53.298788Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 4202}",DC01,Microsoft-Windows-MSDTC 2,Application,138,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,1,Mutual Authentication Required,NT AUTHORITY\NetworkService
2025-08-13T10:58:23.041658Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 16384}",DC01,Microsoft-Windows-Security-SPP,Application,139,4,,,,,,2025-08-14T10:57:23Z,TBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-13T10:58:23.041658Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 903}",DC01,Microsoft-Windows-Security-SPP,Application,140,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-13T10:59:52.004762Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 900}",DC01,Microsoft-Windows-Security-SPP,Application,141,4,,,,,<explicit>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-13T10:59:52.036933Z,"{'#attributes': {'Qualifiers': 49152}, '#text': 16394}",DC01,Microsoft-Windows-Security-SPP,Application,142,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-13T11:00:12.574570Z,1001,DC01,Microsoft-Windows-LoadPerf,Application,143,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LoadPerf,AE240000AF240000D2050000,12,,WmiApRpl,,,,WmiApRpl,,,,,,,
2025-08-13T11:00:12.625362Z,1000,DC01,Microsoft-Windows-LoadPerf,Application,144,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LoadPerf,B024000056250000B124000057250000,16,,WmiApRpl,,,,WmiApRpl,,,,,,,
2025-08-13T11:00:22.071420Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 16384}",DC01,Microsoft-Windows-Security-SPP,Application,145,4,,,,,,2026-01-10T10:53:22Z,RulesEngine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-13T11:00:53.912077Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 6000}",DC01,Microsoft-Windows-Winlogon,Application,146,4,,,D9060000,,WSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-13T11:00:53.912077Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 6000}",DC01,Microsoft-Windows-Winlogon,Application,147,4,,,D9060000,,SessionEnv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-13T11:00:58.208950Z,"{'#attributes': {'Qualifiers': 0}, '#text': 260}",DC01,VMUpgradeHelper,Application,148,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-13T11:00:58.208950Z,"{'#attributes': {'Qualifiers': 0}, '#text': 272}",DC01,VMUpgradeHelper,Application,149,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
