TimeGenerated,EventID,Computer,Provider,Channel,RecordID,Level,AccountName,AddServiceStatus,AdditionalInfo,Address,AddressLength,BackupPath,Binary,BitlockerUserInputTime,BootAppStatus,BootMenuPolicy,BootMode,BootStatusPolicy,BootType,BucketConfidenceLevel,BucketId,BugcheckCode,BugcheckInfoFromEFI,BugcheckParameter1,BugcheckParameter2,BugcheckParameter3,BugcheckParameter4,BuildVersion,CacheFlushNeeded,CacheFlushSupported,Caption,ChannelPath,Checkpoint,CheckpointStatus,ClientProcessId,ClientProcessStartKey,ComputerName,Config,ConnectedStandbyInProgress,CorruptionActionState,CountNew,CountOld,CsEntryScenarioInstanceId,CurrentStratumNumber,DCName,Data_text,Data_text_0,Data_text_1,Data_text_2,Data_text_3,Data_text_4,Data_text_5,Data_text_6,Default SD String:,DeviceAttributes,DeviceInstanceID,DeviceName,DeviceNameLength,DeviceObject,DeviceTime,DeviceVersionMajor,DeviceVersionMinor,DirtyPages,DisabledLoadOption,DomainPeer,DriveName,DriverDescription,DriverFileName,DriverName,DriverNameLength,DriverProvider,DriverVersion,DwordVal,EnableDisableReason,Enabled,EnabledFeatures,EnabledNew,EntryCount,ErrorCode,ErrorDescription,ErrorMessage,ErrorString,ExhaustionEventInfo_Time,FailureName,FailureNameLength,FilePath,FinalStatus,Flags,GPOCNName,Group,GroupName,HardwareEnabled,HardwarePresent,HiveName,HiveNameLength,HostOSName,HostOSbuildversion,HostOSmajorversion,HostOSminorversion,HostOSservicepackName,HostOSservicepackmajorversion,HostOSservicepackminorversion,HostOSwasWindowsPE,IdleImplementation,IdleStateCount,ImageName,ImagePath,InstallStatus,Installwasanupgrade,InternalInfo,IsDriverOEM,IsTestConfig,KDCRealm,KeysUpdated,LastBootGood,LastBootId,LastShutdownGood,LoadOptions,MajorVersion,MaximumPerformancePercent,Message,MinimumPasswordLength,MinimumPasswordLengthAudit,MinimumPerformancePercent,MinimumThrottlePercent,MinorVersion,Name,NewSchemeGuid,NewSize,NewTime,NicFName,NicFNameLen,NicName,NicNameLen,NominalFrequency,NonPagedPoolInfo_Tag_1_Name,NonPagedPoolInfo_Tag_1_PoolUsed,NonPagedPoolInfo_Tag_2_Name,NonPagedPoolInfo_Tag_2_PoolUsed,NonPagedPoolInfo_Tag_3_Name,NonPagedPoolInfo_Tag_3_PoolUsed,NormalProcessId,NotAffectedAtom,NotAffectedRdclNo,Number,NumberOfGroupPolicyObjects,OSEditionID,OSName,OSbuildversion,OSmajorversion,OSminorversion,OSservicepackName,OSservicepackmajorversion,OSservicepackminorversion,OldSchemeGuid,OldTime,Operation,OriginalSize,OwnerService,PagedPoolInfo_Tag_1_Name,PagedPoolInfo_Tag_1_PoolUsed,PagedPoolInfo_Tag_2_Name,PagedPoolInfo_Tag_2_PoolUsed,PagedPoolInfo_Tag_3_Name,PagedPoolInfo_Tag_3_PoolUsed,ParentHypervisorFlushes,PerformanceImplementation,Policy,PortFName,PortFNameLen,PortName,PortNameLen,PowerButtonTimestamp,PrimaryService,Problems,ProcessID,ProcessInfo_Process_1_CommitCharge,ProcessInfo_Process_1_CreationTime,ProcessInfo_Process_1_HandleCount,ProcessInfo_Process_1_ID,ProcessInfo_Process_1_Name,ProcessInfo_Process_1_TypeInfo,ProcessInfo_Process_1_Version,ProcessInfo_Process_2_CommitCharge,ProcessInfo_Process_2_CreationTime,ProcessInfo_Process_2_HandleCount,ProcessInfo_Process_2_ID,ProcessInfo_Process_2_Name,ProcessInfo_Process_2_TypeInfo,ProcessInfo_Process_2_Version,ProcessInfo_Process_3_CommitCharge,ProcessInfo_Process_3_CreationTime,ProcessInfo_Process_3_HandleCount,ProcessInfo_Process_3_ID,ProcessInfo_Process_3_Name,ProcessInfo_Process_3_TypeInfo,ProcessInfo_Process_3_Version,ProcessInfo_Process_4_CommitCharge,ProcessInfo_Process_4_CreationTime,ProcessInfo_Process_4_HandleCount,ProcessInfo_Process_4_ID,ProcessInfo_Process_4_Name,ProcessInfo_Process_4_TypeInfo,ProcessInfo_Process_4_Version,ProcessInfo_Process_5_CommitCharge,ProcessInfo_Process_5_CreationTime,ProcessInfo_Process_5_HandleCount,ProcessInfo_Process_5_ID,ProcessInfo_Process_5_Name,ProcessInfo_Process_5_TypeInfo,ProcessInfo_Process_5_Version,ProcessInfo_Process_6_CommitCharge,ProcessInfo_Process_6_CreationTime,ProcessInfo_Process_6_HandleCount,ProcessInfo_Process_6_ID,ProcessInfo_Process_6_Name,ProcessInfo_Process_6_TypeInfo,ProcessInfo_Process_6_Version,ProcessName,ProcessPath,ProcessPid,ProcessingMode,ProcessingTimeInMilliseconds,PublisherGuid,QfeVersion,QueryName,Reason,RebootOption,RetryMinutes,SchedulerType,Server,ServiceName,ServiceType,ServiceVersion,SetupClass,ShutdownActionType,ShutdownEventCode,ShutdownReason,SleepInProgress,SmtEnabled,StartTime,StartType,State,Status,StopTime,SubjectDomainName,SubjectUserName,SupportInfo1,SupportInfo2,SwitchFName,SwitchFNameLen,SwitchName,SwitchNameLen,SystemInfo_NonPagedPoolUsage,SystemInfo_PagedPoolUsage,SystemInfo_PhysicalMemorySize,SystemInfo_PhysicalMemoryUsage,SystemInfo_ProcessCommitCharge,SystemInfo_Processes,SystemInfo_SystemCommitCharge,SystemInfo_SystemCommitLimit,SystemSleepTransitionsToOn,TSId,TimeOffsetSeconds,TimeSource,TimeSourceRefId,TrustletIdentity,UpdateReason,UpdateService,UpdateType,UpgradeDevice,Url,UserSid,VMId,VMIdLen,VMName,VMNameLen,Version,VsmPolicy,attributes_Name,attributes_xmlns,error,errorCode,param1,param10,param11,param2,param3,param4,param5,param6,param7,param8,param9,serviceGuid,spn1,spn2,updateGuid,updateRevisionNumber,updateTitle
2025-09-12T22:42:10.396509Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",DC01.garfield.htb,Service Control Manager,System,5583,4,,,,,,,50006C007500670050006C00610079002F0031000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Plug and Play,,,stopped,,,,,,,,,,,,,
2025-09-12T22:42:10.396509Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",DC01.garfield.htb,Service Control Manager,System,5584,4,,,,,,,7600640073002F0031000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Virtual Disk,,,stopped,,,,,,,,,,,,,
2025-09-12T22:42:10.396509Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",DC01.garfield.htb,Service Control Manager,System,5585,4,,,,,,,4400500053002F0031000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Diagnostic Policy Service,,,stopped,,,,,,,,,,,,,
2025-09-12T22:42:10.396509Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",DC01.garfield.htb,Service Control Manager,System,5586,4,,,,,,,44006800630070002F0031000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHCP Client,,,stopped,,,,,,,,,,,,,
2025-09-12T22:42:10.396509Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",DC01.garfield.htb,Service Control Manager,System,5587,4,,,,,,,570069006E0048007400740070004100750074006F00500072006F00780079005300760063002F0031000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WinHTTP Web Proxy Auto-Discovery Service,,,stopped,,,,,,,,,,,,,
2025-09-12T22:42:29.307436Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 6009}",DC01.garfield.htb,EventLog,System,5588,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.00.,17763,,Multiprocessor Free,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-12T22:42:29.307436Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 6005}",DC01.garfield.htb,EventLog,System,5589,4,,,,,,,E907090005000C0016002A001D0033010000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-12T22:42:29.307436Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 6013}",DC01.garfield.htb,EventLog,System,5590,4,,,,,,,31002E003100000030000000570069006E0064006F007700730020005300650072007600650072002000320030003100390020005300740061006E00640061007200640020004500760061006C0075006100740069006F006E000000310030002E0030002E003100370037003600330020004200750069006C0064002000310037003700360033002000200000004D0075006C0074006900700072006F0063006500730073006F007200200046007200650065000000310037003700360033002E007200730035005F00720065006C0065006100730065002E003100380030003900310034002D00310034003300340000003600380039006300360065006300610000004E006F007400200041007600610069006C00610062006C00650000004E006F007400200041007600610069006C00610062006C0065000000390000003400000034003000390036000000340030003900000044004300300031002E006700610072006600690065006C0064002E0068007400620000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,60,480 Pacific Standard Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-12T22:42:10.412194Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",DC01.garfield.htb,Service Control Manager,System,5591,4,,,,,,,570063006D007300760063002F0031000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Windows Connection Manager,,,stopped,,,,,,,,,,,,,
2025-09-12T22:42:10.412194Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",DC01.garfield.htb,Service Control Manager,System,5592,4,,,,,,,440073006D005300760063002F0031000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Device Setup Manager,,,stopped,,,,,,,,,,,,,
2025-09-12T22:42:10.427736Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",DC01.garfield.htb,Service Control Manager,System,5593,4,,,,,,,44004600530052002F0031000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DFS Replication,,,stopped,,,,,,,,,,,,,
2025-09-12T22:42:10.427736Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",DC01.garfield.htb,Service Control Manager,System,5594,4,,,,,,,4500760065006E0074004C006F0067002F0031000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Windows Event Log,,,stopped,,,,,,,,,,,,,
2025-09-12T22:42:10.460404Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",DC01.garfield.htb,Service Control Manager,System,5595,4,,,,,,,430072007900700074005300760063002F0031000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cryptographic Services,,,stopped,,,,,,,,,,,,,
2025-09-12T22:42:10.460404Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",DC01.garfield.htb,Service Control Manager,System,5596,4,,,,,,,44004E0053002F0031000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DNS Server,,,stopped,,,,,,,,,,,,,
2025-09-12T22:42:10.460404Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",DC01.garfield.htb,Service Control Manager,System,5597,4,,,,,,,5400650072006D0053006500720076006900630065002F0031000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Remote Desktop Services,,,stopped,,,,,,,,,,,,,
2025-09-12T22:42:10.478532Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",DC01.garfield.htb,Service Control Manager,System,5598,4,,,,,,,490073006D0053006500720076002F0031000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intersite Messaging,,,stopped,,,,,,,,,,,,,
2025-09-12T22:42:10.493731Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",DC01.garfield.htb,Service Control Manager,System,5599,4,,,,,,,570069006E0052004D002F0031000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Windows Remote Management (WS-Management),,,stopped,,,,,,,,,,,,,
2025-09-12T22:42:10.524326Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",DC01.garfield.htb,Service Control Manager,System,5600,4,,,,,,,5300630068006500640075006C0065002F0031000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Task Scheduler,,,stopped,,,,,,,,,,,,,
2025-09-12T22:42:11.386803Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",DC01.garfield.htb,Service Control Manager,System,5601,4,,,,,,,4E005400440053002F0031000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Active Directory Domain Services,,,stopped,,,,,,,,,,,,,
2025-09-12T22:42:11.482092Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",DC01.garfield.htb,Service Control Manager,System,5602,4,,,,,,,770075006100750073006500720076002F0031000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Windows Update,,,stopped,,,,,,,,,,,,,
2025-09-12T22:42:11.556502Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",DC01.garfield.htb,Service Control Manager,System,5603,4,,,,,,,460044005200650073005000750062002F0031000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Function Discovery Resource Publication,,,stopped,,,,,,,,,,,,,
2025-09-12T22:42:15.360642Z,109,DC01.garfield.htb,Microsoft-Windows-Kernel-Power,System,5604,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-12T22:42:15.502712Z,13,DC01.garfield.htb,Microsoft-Windows-Kernel-General,System,5605,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-12T22:42:15.502711Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-12T22:42:22.716931Z,12,DC01.garfield.htb,Microsoft-Windows-Kernel-General,System,5606,4,,,,,,,,,,,0,,,,,,,,,,,17763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3650,,,,,,,,,0,,,,,,,2025-09-12T22:42:22.500000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-12T22:42:22.716959Z,153,DC01.garfield.htb,Microsoft-Windows-Kernel-Boot,System,5607,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515,,,,,,,,,,,,,,,,,,,,,
2025-09-12T22:42:22.716998Z,20,DC01.garfield.htb,Microsoft-Windows-Kernel-Boot,System,5608,4,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-12T22:42:22.717045Z,25,DC01.garfield.htb,Microsoft-Windows-Kernel-Boot,System,5609,4,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-12T22:42:22.717045Z,27,DC01.garfield.htb,Microsoft-Windows-Kernel-Boot,System,5610,4,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, NOEXECUTE=OPTOUT  HYPERVISORLAUNCHTYPE=AUTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
