TimeGenerated,EventID,Computer,Provider,Channel,RecordID,Level,AccessGranted,AccessList,AccessMask,AccessRemoved,AccountExpires,AdditionalInfo,AdditionalInfo2,AdvancedOptions,AlgorithmName,AllowedToDelegateTo,AppCorrelationID,AttributeLDAPDisplayName,AttributeSyntaxOID,AttributeValue,AuditPolicyChanges,AuditSourceName,AuthenticationPackageName,CallerProcessId,CallerProcessName,CategoryId,CertIssuerName,CertSerialNumber,CertThumbprint,ClientCreationTime,ClientProcessId,CommandLine,ComputerAccountChange,ConfigAccessPolicy,CountOfCredentialsReturned,DSName,DSType,DestinationDRA,DisableIntegrityChecks,DisplayName,DnsHostName,DomainBehaviorVersion,DomainName,DomainPolicyChanged,DomainSid,Dummy,ElevatedToken,EventSourceId,FailureReason,Flags,FlightSigning,ForceLogoff,HandleId,HomeDirectory,HomePath,HypervisorDebug,HypervisorLaunchType,HypervisorLoadOptions,Identity,ImpersonationLevel,IpAddress,IpPort,KerberosPolicyChange,KernelDebug,KeyFilePath,KeyLength,KeyName,KeyType,LmPackageName,LoadOptions,LockoutDuration,LockoutObservationWindow,LockoutThreshold,LogonGuid,LogonHours,LogonProcessName,LogonType,MachineAccountQuota,MandatoryLabel,MaxPasswordAge,MemberName,MemberSid,MinPasswordAge,MinPasswordLength,MixedDomainMode,NamingContext,NewProcessId,NewProcessName,NewSd,NewTargetUserName,NewTime,NewUacValue,ObjectClass,ObjectCollectionName,ObjectDN,ObjectGUID,ObjectIdentifyingProperties,ObjectName,ObjectProperties,ObjectServer,ObjectType,OemInformation,OldSd,OldTargetUserName,OldUacValue,OpCorrelationID,Operation,OperationType,Options,PackageName,PackageSid,ParentProcessName,PasswordHistoryLength,PasswordLastSet,PasswordProperties,PreAuthType,PreviousTime,PrimaryGroupId,PrivilegeList,ProcessCreationTime,ProcessId,ProcessName,ProfilePath,Properties,ProviderName,PuaCount,PuaPolicyId,ReadOperation,Reason,RemoteEventLogging,Resource,RestrictedAdminMode,ReturnCode,SamAccountName,Schema,SchemaFriendlyName,ScriptPath,ServiceName,ServicePrincipalNames,ServiceSid,SidHistory,SourceAddr,SourceDRA,Status,StatusCode,SubStatus,SubcategoryGuid,SubcategoryId,SubjectDomainName,SubjectLogonId,SubjectUserDomainName,SubjectUserName,SubjectUserSid,TargetDomainName,TargetInfo,TargetLinkedLogonId,TargetLogonGuid,TargetLogonId,TargetName,TargetOutboundDomainName,TargetOutboundUserName,TargetProcessId,TargetProcessName,TargetServerName,TargetSid,TargetUserName,TargetUserSid,TestSigning,TicketEncryptionType,TicketOptions,TokenElevationType,TransmittedServices,Type,UserAccountControl,UserParameters,UserPrincipalName,UserWorkstations,VirtualAccount,VsmLaunchType,Workstation,WorkstationName,attributes_xmlns
2025-08-17T14:35:10.473908Z,5379,DC01.garfield.htb,Microsoft-Windows-Security-Auditing,Security,5934,0,,,,,,,,,,,,,,,,,,,,,,,,,5784,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T14:35:07.747252Z,,,,,,,,%%8099,,,,,3221226021,,,,,,,,,,,,,,,,GARFIELD,0x1e8412,,a.wilson,S-1-5-21-2502726253-3859040611-225969357-2602,,,,,,TERMSRV/ROD,,,,,,,,,,,,,,2,,,,,,,,,
2025-08-17T14:35:10.473932Z,5379,DC01.garfield.htb,Microsoft-Windows-Security-Auditing,Security,5935,0,,,,,,,,,,,,,,,,,,,,,,,,,5784,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T14:35:07.747252Z,,,,,,,,%%8099,,,,,3221226021,,,,,,,,,,,,,,,,GARFIELD,0x1e8412,,a.wilson,S-1-5-21-2502726253-3859040611-225969357-2602,,,,,,ROD,,,,,,,,,,,,,,1,,,,,,,,,
2025-08-17T14:35:10.473956Z,5379,DC01.garfield.htb,Microsoft-Windows-Security-Auditing,Security,5936,0,,,,,,,,,,,,,,,,,,,,,,,,,5784,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T14:35:07.747252Z,,,,,,,,%%8099,,,,,3221226021,,,,,,,,,,,,,,,,GARFIELD,0x1e8412,,a.wilson,S-1-5-21-2502726253-3859040611-225969357-2602,,,,,,ROD,,,,,,,,,,,,,,2,,,,,,,,,
2025-08-17T14:35:10.663012Z,5379,DC01.garfield.htb,Microsoft-Windows-Security-Auditing,Security,5937,0,,,,,,,,,,,,,,,,,,,,,,,,,5784,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T14:35:07.747252Z,,,,,,,,%%8099,,,,,3221226021,,,,,,,,,,,,,,,,GARFIELD,0x1e8412,,a.wilson,S-1-5-21-2502726253-3859040611-225969357-2602,,,,,,TERMSRV/RODC,,,,,,,,,,,,,,1,,,,,,,,,
2025-08-17T14:35:10.663061Z,5379,DC01.garfield.htb,Microsoft-Windows-Security-Auditing,Security,5938,0,,,,,,,,,,,,,,,,,,,,,,,,,5784,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T14:35:07.747252Z,,,,,,,,%%8099,,,,,3221226021,,,,,,,,,,,,,,,,GARFIELD,0x1e8412,,a.wilson,S-1-5-21-2502726253-3859040611-225969357-2602,,,,,,{28bfc32f-10f6-4738-98d1-1ac061df716a}:target=RODC,,,,,,,,,,,,,,6,,,,,,,,,
2025-08-17T14:35:10.663105Z,5379,DC01.garfield.htb,Microsoft-Windows-Security-Auditing,Security,5939,0,,,,,,,,,,,,,,,,,,,,,,,,,5784,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T14:35:07.747252Z,,,,,,,,%%8099,,,,,3221226021,,,,,,,,,,,,,,,,GARFIELD,0x1e8412,,a.wilson,S-1-5-21-2502726253-3859040611-225969357-2602,,,,,,TERMSRV/RODC,,,,,,,,,,,,,,2,,,,,,,,,
2025-08-17T14:35:10.663131Z,5379,DC01.garfield.htb,Microsoft-Windows-Security-Auditing,Security,5940,0,,,,,,,,,,,,,,,,,,,,,,,,,5784,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T14:35:07.747252Z,,,,,,,,%%8099,,,,,3221226021,,,,,,,,,,,,,,,,GARFIELD,0x1e8412,,a.wilson,S-1-5-21-2502726253-3859040611-225969357-2602,,,,,,RODC,,,,,,,,,,,,,,1,,,,,,,,,
2025-08-17T14:35:10.663159Z,5379,DC01.garfield.htb,Microsoft-Windows-Security-Auditing,Security,5941,0,,,,,,,,,,,,,,,,,,,,,,,,,5784,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T14:35:07.747252Z,,,,,,,,%%8099,,,,,3221226021,,,,,,,,,,,,,,,,GARFIELD,0x1e8412,,a.wilson,S-1-5-21-2502726253-3859040611-225969357-2602,,,,,,RODC,,,,,,,,,,,,,,2,,,,,,,,,
2025-08-17T14:35:10.850911Z,5379,DC01.garfield.htb,Microsoft-Windows-Security-Auditing,Security,5942,0,,,,,,,,,,,,,,,,,,,,,,,,,5784,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T14:35:07.747252Z,,,,,,,,%%8099,,,,,3221226021,,,,,,,,,,,,,,,,GARFIELD,0x1e8412,,a.wilson,S-1-5-21-2502726253-3859040611-225969357-2602,,,,,,TERMSRV/RODC0,,,,,,,,,,,,,,1,,,,,,,,,
2025-08-17T14:35:10.850954Z,5379,DC01.garfield.htb,Microsoft-Windows-Security-Auditing,Security,5943,0,,,,,,,,,,,,,,,,,,,,,,,,,5784,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T14:35:07.747252Z,,,,,,,,%%8099,,,,,3221226021,,,,,,,,,,,,,,,,GARFIELD,0x1e8412,,a.wilson,S-1-5-21-2502726253-3859040611-225969357-2602,,,,,,{28bfc32f-10f6-4738-98d1-1ac061df716a}:target=RODC0,,,,,,,,,,,,,,6,,,,,,,,,
2025-08-17T14:35:10.851027Z,5379,DC01.garfield.htb,Microsoft-Windows-Security-Auditing,Security,5944,0,,,,,,,,,,,,,,,,,,,,,,,,,5784,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T14:35:07.747252Z,,,,,,,,%%8099,,,,,3221226021,,,,,,,,,,,,,,,,GARFIELD,0x1e8412,,a.wilson,S-1-5-21-2502726253-3859040611-225969357-2602,,,,,,TERMSRV/RODC0,,,,,,,,,,,,,,2,,,,,,,,,
2025-08-17T14:35:10.851054Z,5379,DC01.garfield.htb,Microsoft-Windows-Security-Auditing,Security,5945,0,,,,,,,,,,,,,,,,,,,,,,,,,5784,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T14:35:07.747252Z,,,,,,,,%%8099,,,,,3221226021,,,,,,,,,,,,,,,,GARFIELD,0x1e8412,,a.wilson,S-1-5-21-2502726253-3859040611-225969357-2602,,,,,,RODC0,,,,,,,,,,,,,,1,,,,,,,,,
2025-08-17T14:35:10.851079Z,5379,DC01.garfield.htb,Microsoft-Windows-Security-Auditing,Security,5946,0,,,,,,,,,,,,,,,,,,,,,,,,,5784,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T14:35:07.747252Z,,,,,,,,%%8099,,,,,3221226021,,,,,,,,,,,,,,,,GARFIELD,0x1e8412,,a.wilson,S-1-5-21-2502726253-3859040611-225969357-2602,,,,,,RODC0,,,,,,,,,,,,,,2,,,,,,,,,
2025-08-17T14:35:10.938906Z,5379,DC01.garfield.htb,Microsoft-Windows-Security-Auditing,Security,5947,0,,,,,,,,,,,,,,,,,,,,,,,,,5784,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T14:35:07.747252Z,,,,,,,,%%8099,,,,,3221226021,,,,,,,,,,,,,,,,GARFIELD,0x1e8412,,a.wilson,S-1-5-21-2502726253-3859040611-225969357-2602,,,,,,TERMSRV/RODC01,,,,,,,,,,,,,,1,,,,,,,,,
2025-08-17T14:35:10.938944Z,5379,DC01.garfield.htb,Microsoft-Windows-Security-Auditing,Security,5948,0,,,,,,,,,,,,,,,,,,,,,,,,,5784,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T14:35:07.747252Z,,,,,,,,%%8099,,,,,3221226021,,,,,,,,,,,,,,,,GARFIELD,0x1e8412,,a.wilson,S-1-5-21-2502726253-3859040611-225969357-2602,,,,,,{28bfc32f-10f6-4738-98d1-1ac061df716a}:target=RODC01,,,,,,,,,,,,,,6,,,,,,,,,
2025-08-17T14:35:10.939003Z,5379,DC01.garfield.htb,Microsoft-Windows-Security-Auditing,Security,5949,0,,,,,,,,,,,,,,,,,,,,,,,,,5784,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T14:35:07.747252Z,,,,,,,,%%8099,,,,,3221226021,,,,,,,,,,,,,,,,GARFIELD,0x1e8412,,a.wilson,S-1-5-21-2502726253-3859040611-225969357-2602,,,,,,TERMSRV/RODC01,,,,,,,,,,,,,,2,,,,,,,,,
2025-08-17T14:35:10.939155Z,5379,DC01.garfield.htb,Microsoft-Windows-Security-Auditing,Security,5950,0,,,,,,,,,,,,,,,,,,,,,,,,,5784,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T14:35:07.747252Z,,,,,,,,%%8099,,,,,3221226021,,,,,,,,,,,,,,,,GARFIELD,0x1e8412,,a.wilson,S-1-5-21-2502726253-3859040611-225969357-2602,,,,,,RODC01,,,,,,,,,,,,,,1,,,,,,,,,
2025-08-17T14:35:10.939196Z,5379,DC01.garfield.htb,Microsoft-Windows-Security-Auditing,Security,5951,0,,,,,,,,,,,,,,,,,,,,,,,,,5784,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T14:35:07.747252Z,,,,,,,,%%8099,,,,,3221226021,,,,,,,,,,,,,,,,GARFIELD,0x1e8412,,a.wilson,S-1-5-21-2502726253-3859040611-225969357-2602,,,,,,RODC01,,,,,,,,,,,,,,2,,,,,,,,,
2025-08-17T14:35:11.117483Z,4672,DC01.garfield.htb,Microsoft-Windows-Security-Auditing,Security,5952,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SeSecurityPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeTakeOwnershipPrivilege
			SeDebugPrivilege
			SeSystemEnvironmentPrivilege
			SeLoadDriverPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege
			SeEnableDelegationPrivilege",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GARFIELD,0x2ae98b,,DC01$,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-17T14:35:11.117558Z,4624,DC01.garfield.htb,Microsoft-Windows-Security-Auditing,Security,5953,0,,,,,,,,,,,,,,,,,Kerberos,,,,,,,,,,,,,,,,,,,,,,,,%%1842,,,,,,,,,,,,,%%1833,::1,59460,,,,0,,,-,,,,,DC6718E1-6846-EE7B-E801-671D0DBE9F62,,Kerberos,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x0,-,,,,,,,,,,-,,,,,,,,,,,,,,,,,-,0x0,,-,S-1-0-0,GARFIELD.HTB,,0x0,,0x2ae98b,,-,-,,,,,DC01$,S-1-5-18,,,,,-,,,,,,%%1843,,,-,
2025-08-17T14:35:11.118173Z,4634,DC01.garfield.htb,Microsoft-Windows-Security-Auditing,Security,5954,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GARFIELD,,,,0x2ae98b,,,,,,,,DC01$,S-1-5-18,,,,,,,,,,,,,,,
2025-08-17T14:35:11.284479Z,5379,DC01.garfield.htb,Microsoft-Windows-Security-Auditing,Security,5955,0,,,,,,,,,,,,,,,,,,,,,,,,,5784,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T14:35:07.747252Z,,,,,,,,%%8099,,,,,3221226021,,,,,,,,,,,,,,,,GARFIELD,0x1e8412,,a.wilson,S-1-5-21-2502726253-3859040611-225969357-2602,,,,,,TERMSRV/RODC01,,,,,,,,,,,,,,1,,,,,,,,,
2025-08-17T14:35:11.284536Z,5379,DC01.garfield.htb,Microsoft-Windows-Security-Auditing,Security,5956,0,,,,,,,,,,,,,,,,,,,,,,,,,5784,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T14:35:07.747252Z,,,,,,,,%%8099,,,,,3221226021,,,,,,,,,,,,,,,,GARFIELD,0x1e8412,,a.wilson,S-1-5-21-2502726253-3859040611-225969357-2602,,,,,,{28bfc32f-10f6-4738-98d1-1ac061df716a}:target=RODC01,,,,,,,,,,,,,,6,,,,,,,,,
2025-08-17T14:35:11.284568Z,5379,DC01.garfield.htb,Microsoft-Windows-Security-Auditing,Security,5957,0,,,,,,,,,,,,,,,,,,,,,,,,,5784,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T14:35:07.747252Z,,,,,,,,%%8099,,,,,3221226021,,,,,,,,,,,,,,,,GARFIELD,0x1e8412,,a.wilson,S-1-5-21-2502726253-3859040611-225969357-2602,,,,,,TERMSRV/RODC01,,,,,,,,,,,,,,2,,,,,,,,,
2025-08-17T14:35:11.284593Z,5379,DC01.garfield.htb,Microsoft-Windows-Security-Auditing,Security,5958,0,,,,,,,,,,,,,,,,,,,,,,,,,5784,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T14:35:07.747252Z,,,,,,,,%%8099,,,,,3221226021,,,,,,,,,,,,,,,,GARFIELD,0x1e8412,,a.wilson,S-1-5-21-2502726253-3859040611-225969357-2602,,,,,,RODC01,,,,,,,,,,,,,,1,,,,,,,,,
2025-08-17T14:35:11.284619Z,5379,DC01.garfield.htb,Microsoft-Windows-Security-Auditing,Security,5959,0,,,,,,,,,,,,,,,,,,,,,,,,,5784,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T14:35:07.747252Z,,,,,,,,%%8099,,,,,3221226021,,,,,,,,,,,,,,,,GARFIELD,0x1e8412,,a.wilson,S-1-5-21-2502726253-3859040611-225969357-2602,,,,,,RODC01,,,,,,,,,,,,,,2,,,,,,,,,
2025-08-17T14:35:11.305272Z,5379,DC01.garfield.htb,Microsoft-Windows-Security-Auditing,Security,5960,0,,,,,,,,,,,,,,,,,,,,,,,,,5784,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T14:35:07.747252Z,,,,,,,,%%8099,,,,,3221226021,,,,,,,,,,,,,,,,GARFIELD,0x1e8412,,a.wilson,S-1-5-21-2502726253-3859040611-225969357-2602,,,,,,TERMSRV/RODC01,,,,,,,,,,,,,,1,,,,,,,,,
2025-08-17T14:35:11.305331Z,5379,DC01.garfield.htb,Microsoft-Windows-Security-Auditing,Security,5961,0,,,,,,,,,,,,,,,,,,,,,,,,,5784,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T14:35:07.747252Z,,,,,,,,%%8099,,,,,3221226021,,,,,,,,,,,,,,,,GARFIELD,0x1e8412,,a.wilson,S-1-5-21-2502726253-3859040611-225969357-2602,,,,,,{28bfc32f-10f6-4738-98d1-1ac061df716a}:target=RODC01,,,,,,,,,,,,,,6,,,,,,,,,
2025-08-17T14:35:11.305363Z,5379,DC01.garfield.htb,Microsoft-Windows-Security-Auditing,Security,5962,0,,,,,,,,,,,,,,,,,,,,,,,,,5784,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T14:35:07.747252Z,,,,,,,,%%8099,,,,,3221226021,,,,,,,,,,,,,,,,GARFIELD,0x1e8412,,a.wilson,S-1-5-21-2502726253-3859040611-225969357-2602,,,,,,TERMSRV/RODC01,,,,,,,,,,,,,,2,,,,,,,,,
2025-08-17T14:35:11.305388Z,5379,DC01.garfield.htb,Microsoft-Windows-Security-Auditing,Security,5963,0,,,,,,,,,,,,,,,,,,,,,,,,,5784,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T14:35:07.747252Z,,,,,,,,%%8099,,,,,3221226021,,,,,,,,,,,,,,,,GARFIELD,0x1e8412,,a.wilson,S-1-5-21-2502726253-3859040611-225969357-2602,,,,,,RODC01,,,,,,,,,,,,,,1,,,,,,,,,
2025-08-17T14:35:11.305414Z,5379,DC01.garfield.htb,Microsoft-Windows-Security-Auditing,Security,5964,0,,,,,,,,,,,,,,,,,,,,,,,,,5784,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T14:35:07.747252Z,,,,,,,,%%8099,,,,,3221226021,,,,,,,,,,,,,,,,GARFIELD,0x1e8412,,a.wilson,S-1-5-21-2502726253-3859040611-225969357-2602,,,,,,RODC01,,,,,,,,,,,,,,2,,,,,,,,,
2025-08-17T14:35:11.438517Z,4624,DC01.garfield.htb,Microsoft-Windows-Security-Auditing,Security,5965,0,,,,,,,,,,,,,,,,,Negotiate,,,,,,,,,,,,,,,,,,,,,,,,%%1842,,,,,,,,,,,,,%%1833,-,-,,,,0,,,-,,,,,00000000-0000-0000-0000-000000000000,,Advapi  ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x2d8,C:\Windows\System32\services.exe,,,,,,,,,,-,,,,,,,,,,,,,,,,,GARFIELD,0x3e7,,DC01$,S-1-5-18,NT AUTHORITY,,0x0,,0x3e7,,-,-,,,,,SYSTEM,S-1-5-18,,,,,-,,,,,,%%1843,,,-,
2025-08-17T14:35:11.438525Z,4672,DC01.garfield.htb,Microsoft-Windows-Security-Auditing,Security,5966,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NT AUTHORITY,0x3e7,,SYSTEM,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-17T14:35:12.037645Z,5382,DC01.garfield.htb,Microsoft-Windows-Security-Auditing,Security,5967,0,,,,,,,,,,,,,,,,,,,,,,,,,6352,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0105000000000005150000006D922C95634904E6CD04780D2A0A0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T14:35:11.439256Z,,,,,,,,,,,NGC Local Accoount Logon Vault Resource,,1168,,1D4350A3-330D-4AF9-B3FF-A927A45998AC,NGC Local Accoount Logon Vault Resource Schema,,,,,,,,,,,,,GARFIELD,0x3e7,,DC01$,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-17T14:35:12.879952Z,4634,DC01.garfield.htb,Microsoft-Windows-Security-Auditing,Security,5968,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GARFIELD,,,,0x28a34c,,,,,,,,svc_ldap,S-1-5-21-2502726253-3859040611-225969357-1104,,,,,,,,,,,,,,,
2025-08-17T14:35:12.882639Z,4776,DC01.garfield.htb,Microsoft-Windows-Security-Auditing,Security,5969,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,,,,,,,,,,svc_ldap,,,,,,,,,,,,,,,,
2025-08-17T14:35:12.882843Z,4624,DC01.garfield.htb,Microsoft-Windows-Security-Auditing,Security,5970,0,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,%%1842,,,,,,,,,,,,,%%1833,10.10.11.199,36308,,,,128,,,NTLM V2,,,,,00000000-0000-0000-0000-000000000000,,NtLmSsp ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x0,-,,,,,,,,,,-,,,,,,,,,,,,,,,,,-,0x0,,-,S-1-0-0,GARFIELD,,0x0,,0x2b2f69,,-,-,,,,,svc_ldap,S-1-5-21-2502726253-3859040611-225969357-1104,,,,,-,,,,,,%%1843,,,-,
2025-08-17T14:35:17.335868Z,4768,DC01.garfield.htb,Microsoft-Windows-Security-Auditing,Security,5971,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,::1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,krbtgt,,S-1-5-21-2502726253-3859040611-225969357-502,,,,0x0,,,,,,,,,,GARFIELD,,,,,,,,,,,S-1-5-21-2502726253-3859040611-225969357-2602,a.wilson,,,0x12,0x40810010,,,,,,,,,,,,
2025-08-17T14:35:17.336470Z,4769,DC01.garfield.htb,Microsoft-Windows-Security-Auditing,Security,5972,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,::1,0,,,,,,,,,,,,A8DAE888-01FA-12C4-ED3C-E6279DFB45D7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RODC01$,,S-1-5-21-2502726253-3859040611-225969357-1602,,,,0x0,,,,,,,,,,GARFIELD.HTB,,,,,,,,,,,,a.wilson@GARFIELD.HTB,,,0x12,0x40810000,,-,,,,,,,,,,
