TimeGenerated,EventID,Computer,Provider,Channel,RecordID,Level,Binary,Data_text,Data_text_0,Data_text_1,Data_text_2,Data_text_3,Data_text_4,Data_text_5,Data_text_6,Data_text_7,Data_text_8,Data_text_9
2026-01-26T21:42:57.732724Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2121}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,772,4,,,,,,,,,,,,
2026-01-26T21:42:57.732724Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2406}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,773,4,,Recycle Bin Feature,,,,,,,,,,
2026-01-26T21:42:57.732724Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2406}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,774,4,,Privileged Access Management Feature,,,,,,,,,,
2026-01-26T21:42:57.732724Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2168}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,775,4,,231865730347197376,,,,,,,,,,
2026-01-26T21:42:57.732724Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2172}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,776,4,,231865730347197376,,,,,,,,,,
2026-01-26T21:42:57.748313Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2405}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,777,4,,Privileged Access Management Feature,,,,,,,,,,
2026-01-26T21:42:57.748313Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2120}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,778,4,,,,,,,,,,,,
2026-01-26T21:42:57.748313Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2405}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,779,4,,Recycle Bin Feature,,,,,,,,,,
2026-01-26T21:43:07.754061Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 2886}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,780,3,,,,,,,,,,,,
2026-01-26T21:43:07.754061Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 3041}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,781,3,,,,,,,,,,,,
2026-01-26T21:43:07.754061Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 1000}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,782,4,,,,,,,,,,,,
2026-01-26T21:43:37.762682Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 1394}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,783,4,,,,,,,,,,,,
2026-01-26T21:45:56.868504Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 2947}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,784,3,,,"CN=gMSA_ADFS_prod,CN=Managed Service Accounts,DC=pirate,DC=htb",S-1-5-21-4107424128-4158083573-1300325248-3102,192.168.100.2:49744,8995,,,,,,
2026-01-26T21:45:57.024866Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 2947}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,785,3,,,"CN=gMSA_ADFS_prod,CN=Managed Service Accounts,DC=pirate,DC=htb",S-1-5-21-4107424128-4158083573-1300325248-3102,192.168.100.2:49749,8995,,,,,,
2026-01-26T21:45:57.227693Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 2947}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,786,3,,,"CN=gMSA_ADFS_prod,CN=Managed Service Accounts,DC=pirate,DC=htb",S-1-5-21-4107424128-4158083573-1300325248-3102,192.168.100.2:49754,8995,,,,,,
2026-01-26T21:45:57.476994Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 2947}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,787,3,,,"CN=gMSA_ADFS_prod,CN=Managed Service Accounts,DC=pirate,DC=htb",S-1-5-21-4107424128-4158083573-1300325248-3102,192.168.100.2:49759,8995,,,,,,
2026-01-26T21:45:57.633244Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 2947}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,788,3,,,"CN=gMSA_ADFS_prod,CN=Managed Service Accounts,DC=pirate,DC=htb",S-1-5-21-4107424128-4158083573-1300325248-3102,192.168.100.2:49764,8995,,,,,,
2026-01-26T21:58:07.879478Z,"{'#attributes': {'Qualifiers': 0}, '#text': 102}",DC01.pirate.htb,NTDS ISAM,Directory Service,789,4,,,NTDS,"744,P,98",NTDSA: ,0,10,00,17763,0000,,
2026-01-26T21:58:07.879478Z,"{'#attributes': {'Qualifiers': 0}, '#text': 105}",DC01.pirate.htb,NTDS ISAM,Directory Service,790,4,,,NTDS,"744,D,0",NTDSA: ,0,0,"
[1] 0.001452 +J(0) +M(C:0K, Fs:107, WS:416K # 0K, PF:3168K # 340K, P:3168K)
[2] 0.000919 +J(0) +M(C:16K, Fs:94, WS:368K # 272K, PF:284K # 284K, P:284K)
[3] 0.000026 +J(0) +M(C:0K, Fs:6, WS:20K # 20K, PF:68K # 68K, P:68K)
[4] 0.011461 -0.000603 (1) WT +J(0) +M(C:0K, Fs:130, WS:440K # 440K, PF:5208K # 5208K, P:5208K)
[5] 0.000387 +J(0) +M(C:0K, Fs:1, WS:4K # 4K, PF:0K # 0K, P:0K)
[6] 0.003962 +J(0) +M(C:0K, Fs:19, WS:76K # 76K, PF:12K # 12K, P:12K)
[7] 0.099565 -0.087378 (41) WT +J(0) +M(C:0K, Fs:2576, WS:10284K # 10284K, PF:10260K # 10260K, P:10260K)
[8] -
[9] -
[10] -
[11] -
[12] -
[13] 0.062972 -0.053579 (42) WT +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:616/1) +M(C:0K, Fs:7, WS:-10220K # 16K, PF:-10256K # 12K, P:-10256K)
[14] 0.000024 +J(0) +M(C:0K, Fs:1, WS:4K # 0K, PF:0K # 0K, P:0K)
[15] 0.000242 +J(0) +M(C:0K, Fs:206, WS:820K # 0K, PF:68K # 0K, P:68K)
[16] 0.000528 -0.000305 (1) WT +J(0) +M(C:0K, Fs:2, WS:0K # 0K, PF:0K # 0K, P:0K).",,,,
2026-01-26T21:58:07.879478Z,"{'#attributes': {'Qualifiers': 0}, '#text': 326}",DC01.pirate.htb,NTDS ISAM,Directory Service,791,4,,,NTDS,"744,D,50",NTDSA: ,1,C:\Windows\NTDS\ntds.dit,0,"
[1] 0.000006 +J(0) +M(C:0K, Fs:1, WS:4K # 0K, PF:0K # 0K, P:0K)
[2] 0.000769 -0.000462 (1) WT +J(0) +M(C:0K, Fs:20, WS:12K # 0K, PF:8K # 0K, P:8K)
[3] 0.010307 -0.004260 (6) WT +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:3480/2) +M(C:0K, Fs:18, WS:60K # 0K, PF:128K # 0K, P:128K)
[4] 0.000118 +J(0)
[5] -
[6] -
[7] -
[8] 0.003239 -0.001052 (2) CM -0.000570 (2) WT +J(CM:2, PgRf:2, Rd:4/2, Dy:0/0, Lg:0/0) +M(C:16K, Fs:49, WS:188K # 0K, PF:208K # 0K, P:208K)
[9] 0.005078 -0.003036 (5) CM -0.002624 (5) WT +J(CM:5, PgRf:24, Rd:0/5, Dy:0/0, Lg:0/0) +M(C:-8K, Fs:25, WS:76K # 0K, PF:192K # 0K, P:192K)
[10] 0.001251 -0.000905 (3) CM -0.000651 (3) WT +J(CM:3, PgRf:40, Rd:0/3, Dy:0/0, Lg:0/0) +M(C:-4K, Fs:4, WS:4K # 0K, PF:60K # 0K, P:60K)
[11] 0.000016 +J(CM:0, PgRf:1, Rd:0/0, Dy:0/0, Lg:0/0) +M(C:0K, Fs:2, WS:8K # 0K, PF:0K # 0K, P:0K)
[12] 0.000046 +J(CM:0, PgRf:42, Rd:0/0, Dy:0/0, Lg:0/0) +M(C:0K, Fs:1, WS:4K # 0K, PF:0K # 0K, P:0K)
[13] 0.0 +J(0)
[14] 0.0 +J(0)
[15] 0.000005 +J(CM:0, PgRf:1, Rd:0/0, Dy:0/0, Lg:0/0).",0 0,lgposAttach = 00000002:09B2:0268,
2026-01-26T21:58:07.879478Z,"{'#attributes': {'Qualifiers': 0}, '#text': 700}",DC01.pirate.htb,NTDS ISAM,Directory Service,792,4,,,NTDS,"744,D,0",NTDSA: ,C:\Windows\NTDS\ntds.dit,,,,,,
2026-01-26T21:58:08.223298Z,"{'#attributes': {'Qualifiers': 0}, '#text': 701}",DC01.pirate.htb,NTDS ISAM,Directory Service,793,4,,,NTDS,"744,D,0",NTDSA: ,C:\Windows\NTDS\ntds.dit,1,1/26/2026,0,1,1,15
2026-01-26T21:58:07.879478Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 1869}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,794,4,,,\\DC01.pirate.htb,Default-First-Site-Name,,,,,,,,
2026-01-26T22:01:19.426602Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 2947}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,795,3,,,"CN=gMSA_ADFS_prod,CN=Managed Service Accounts,DC=pirate,DC=htb",S-1-5-21-4107424128-4158083573-1300325248-3102,192.168.100.2:49751,8995,,,,,,
2026-01-26T22:01:19.567559Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 2947}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,796,3,,,"CN=gMSA_ADFS_prod,CN=Managed Service Accounts,DC=pirate,DC=htb",S-1-5-21-4107424128-4158083573-1300325248-3102,192.168.100.2:49756,8995,,,,,,
2026-01-26T22:01:19.692079Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 2947}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,797,3,,,"CN=gMSA_ADFS_prod,CN=Managed Service Accounts,DC=pirate,DC=htb",S-1-5-21-4107424128-4158083573-1300325248-3102,192.168.100.2:49761,8995,,,,,,
2026-01-26T22:01:19.832672Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 2947}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,798,3,,,"CN=gMSA_ADFS_prod,CN=Managed Service Accounts,DC=pirate,DC=htb",S-1-5-21-4107424128-4158083573-1300325248-3102,192.168.100.2:49766,8995,,,,,,
2026-01-26T22:01:19.958498Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 2947}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,799,3,,,"CN=gMSA_ADFS_prod,CN=Managed Service Accounts,DC=pirate,DC=htb",S-1-5-21-4107424128-4158083573-1300325248-3102,192.168.100.2:49771,8995,,,,,,
2026-01-26T22:03:37.910046Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2179}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,800,4,,231865730347197376,,,,,,,,,,
2026-01-26T22:03:38.097533Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 1004}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,801,4,,,,,,,,,,,,
2026-02-24T23:53:45.088332Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 3051}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,802,3,,,,,,,,,,,,
2026-02-24T23:53:45.088332Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 3054}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,803,3,,,,,,,,,,,,
2026-02-24T23:53:45.276861Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2121}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,804,4,,,,,,,,,,,,
2026-02-24T23:53:45.276861Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2406}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,805,4,,Recycle Bin Feature,,,,,,,,,,
2026-02-24T23:53:45.276861Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2406}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,806,4,,Privileged Access Management Feature,,,,,,,,,,
2026-02-24T23:53:45.276861Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2168}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,807,4,,5602668088684733218,,,,,,,,,,
2026-02-24T23:53:45.276861Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2172}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,808,4,,231865730347197376,,,,,,,,,,
2026-02-24T23:53:45.276861Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 2170}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,809,3,,,231865730347197376,5602668088684733218,,,,,,,,
2026-02-24T23:53:45.292472Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 1109}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,810,4,,,607439dd-4772-406e-a00a-38a349a252a5,cdd47fbb-1d65-4b35-a7d1-8612ce0c50cb,127005,,,,,,,
2026-02-24T23:53:45.308099Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2179}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,811,4,,5602668088684733218,,,,,,,,,,
2026-02-24T23:53:45.308099Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2208}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,812,4,,,,,,,,,,,,
2026-02-24T23:53:45.308099Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2405}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,813,4,,Privileged Access Management Feature,,,,,,,,,,
2026-02-24T23:53:45.308099Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2120}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,814,4,,,,,,,,,,,,
2026-02-24T23:53:45.308099Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2405}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,815,4,,Recycle Bin Feature,,,,,,,,,,
2026-02-24T23:53:55.334461Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 2886}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,816,3,,,,,,,,,,,,
2026-02-24T23:53:55.334461Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 3041}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,817,3,,,,,,,,,,,,
2026-02-24T23:53:55.334461Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 1000}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,818,4,,,,,,,,,,,,
2026-02-24T23:54:25.340070Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 1394}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,819,4,,,,,,,,,,,,
2026-02-24T23:56:51.711430Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 2947}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,820,3,,,"CN=gMSA_ADFS_prod,CN=Managed Service Accounts,DC=pirate,DC=htb",S-1-5-21-4107424128-4158083573-1300325248-3102,192.168.100.2:49733,8995,,,,,,
2026-02-24T23:56:51.836276Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 2947}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,821,3,,,"CN=gMSA_ADFS_prod,CN=Managed Service Accounts,DC=pirate,DC=htb",S-1-5-21-4107424128-4158083573-1300325248-3102,192.168.100.2:49738,8995,,,,,,
2026-02-24T23:56:51.976893Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 2947}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,822,3,,,"CN=gMSA_ADFS_prod,CN=Managed Service Accounts,DC=pirate,DC=htb",S-1-5-21-4107424128-4158083573-1300325248-3102,192.168.100.2:49743,8995,,,,,,
2026-02-24T23:56:52.101898Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 2947}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,823,3,,,"CN=gMSA_ADFS_prod,CN=Managed Service Accounts,DC=pirate,DC=htb",S-1-5-21-4107424128-4158083573-1300325248-3102,192.168.100.2:49748,8995,,,,,,
2026-02-24T23:56:52.226914Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 2947}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,824,3,,,"CN=gMSA_ADFS_prod,CN=Managed Service Accounts,DC=pirate,DC=htb",S-1-5-21-4107424128-4158083573-1300325248-3102,192.168.100.2:49753,8995,,,,,,
2026-02-25T00:08:55.506883Z,"{'#attributes': {'Qualifiers': 0}, '#text': 102}",DC01.pirate.htb,NTDS ISAM,Directory Service,825,4,,,NTDS,"680,P,98",NTDSA: ,0,10,00,17763,0000,,
2026-02-25T00:08:55.506883Z,"{'#attributes': {'Qualifiers': 0}, '#text': 105}",DC01.pirate.htb,NTDS ISAM,Directory Service,826,4,,,NTDS,"680,D,0",NTDSA: ,0,0,"
[1] 0.000737 +J(0) +M(C:0K, Fs:84, WS:320K # 0K, PF:3140K # 344K, P:3140K)
[2] 0.000686 +J(0) +M(C:16K, Fs:117, WS:464K # 264K, PF:284K # 284K, P:284K)
[3] 0.000022 +J(0) +M(C:0K, Fs:5, WS:20K # 20K, PF:64K # 64K, P:64K)
[4] 0.012307 -0.000529 (1) WT +J(0) +M(C:0K, Fs:128, WS:436K # 436K, PF:5188K # 5188K, P:5188K)
[5] 0.000409 +J(0) +M(C:0K, Fs:1, WS:4K # 4K, PF:0K # 0K, P:0K)
[6] 0.004529 +J(0) +M(C:0K, Fs:20, WS:76K # 76K, PF:12K # 12K, P:12K)
[7] 0.134183 -0.121302 (41) WT +J(0) +M(C:0K, Fs:2576, WS:10284K # 10284K, PF:10260K # 10260K, P:10260K)
[8] -
[9] -
[10] -
[11] -
[12] -
[13] 0.075313 -0.066354 (42) WT +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:616/1) +M(C:0K, Fs:7, WS:-10220K # 16K, PF:-10256K # 12K, P:-10256K)
[14] 0.000028 +J(0) +M(C:0K, Fs:1, WS:4K # 0K, PF:0K # 0K, P:0K)
[15] 0.000333 +J(0) +M(C:0K, Fs:206, WS:820K # 0K, PF:68K # 0K, P:68K)
[16] 0.000501 -0.000288 (1) WT +J(0) +M(C:0K, Fs:2, WS:0K # 0K, PF:0K # 0K, P:0K).",,,,
2026-02-25T00:08:55.506883Z,"{'#attributes': {'Qualifiers': 0}, '#text': 326}",DC01.pirate.htb,NTDS ISAM,Directory Service,827,4,,,NTDS,"680,D,50",NTDSA: ,1,C:\Windows\NTDS\ntds.dit,0,"
[1] 0.000006 +J(0) +M(C:0K, Fs:1, WS:4K # 0K, PF:0K # 0K, P:0K)
[2] 0.000960 -0.000672 (1) WT +J(0) +M(C:0K, Fs:19, WS:12K # 0K, PF:8K # 0K, P:8K)
[3] 0.009478 -0.004698 (6) WT +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:3480/2) +M(C:0K, Fs:16, WS:56K # 0K, PF:124K # 0K, P:124K)
[4] 0.000104 +J(0)
[5] -
[6] -
[7] -
[8] 0.003203 -0.001281 (2) CM -0.000686 (2) WT +J(CM:2, PgRf:2, Rd:4/2, Dy:0/0, Lg:0/0) +M(C:16K, Fs:49, WS:188K # 0K, PF:208K # 0K, P:208K)
[9] 0.004339 -0.003623 (5) CM -0.003214 (5) WT +J(CM:5, PgRf:24, Rd:0/5, Dy:0/0, Lg:0/0) +M(C:-8K, Fs:26, WS:76K # 0K, PF:196K # 0K, P:196K)
[10] 0.001039 -0.000834 (3) CM -0.000642 (3) WT +J(CM:3, PgRf:40, Rd:0/3, Dy:0/0, Lg:0/0) +M(C:-4K, Fs:4, WS:4K # 0K, PF:60K # 0K, P:60K)
[11] 0.000015 +J(CM:0, PgRf:1, Rd:0/0, Dy:0/0, Lg:0/0) +M(C:0K, Fs:2, WS:8K # 0K, PF:0K # 0K, P:0K)
[12] 0.000047 +J(CM:0, PgRf:42, Rd:0/0, Dy:0/0, Lg:0/0) +M(C:0K, Fs:1, WS:4K # 0K, PF:0K # 0K, P:0K)
[13] 0.0 +J(0)
[14] 0.0 +J(0)
[15] 0.000005 +J(CM:0, PgRf:1, Rd:0/0, Dy:0/0, Lg:0/0).",0 0,lgposAttach = 00000002:09BE:0268,
2026-02-25T00:08:55.506883Z,"{'#attributes': {'Qualifiers': 0}, '#text': 700}",DC01.pirate.htb,NTDS ISAM,Directory Service,828,4,,,NTDS,"680,D,0",NTDSA: ,C:\Windows\NTDS\ntds.dit,,,,,,
2026-02-25T00:08:55.522518Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 1869}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,829,4,,,\\DC01.pirate.htb,Default-First-Site-Name,,,,,,,,
2026-02-25T00:08:56.881892Z,"{'#attributes': {'Qualifiers': 0}, '#text': 701}",DC01.pirate.htb,NTDS ISAM,Directory Service,830,4,,,NTDS,"680,D,0",NTDSA: ,C:\Windows\NTDS\ntds.dit,0,2/24/2026,0,1,1,16
2026-02-25T00:27:34.072176Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2179}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,831,4,,5602668088684733218,,,,,,,,,,
2026-02-25T00:27:35.165929Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 1004}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,832,4,,,,,,,,,,,,
2026-02-25T00:27:54.887581Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 3051}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,833,3,,,,,,,,,,,,
2026-02-25T00:27:54.887581Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 3054}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,834,3,,,,,,,,,,,,
2026-02-25T00:27:55.077469Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2121}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,835,4,,,,,,,,,,,,
2026-02-25T00:27:55.077469Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2406}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,836,4,,Recycle Bin Feature,,,,,,,,,,
2026-02-25T00:27:55.077469Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2406}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,837,4,,Privileged Access Management Feature,,,,,,,,,,
2026-02-25T00:27:55.077469Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2168}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,838,4,,5602668088684733218,,,,,,,,,,
2026-02-25T00:27:55.077469Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2172}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,839,4,,5602668088684733218,,,,,,,,,,
2026-02-25T00:27:55.093082Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2120}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,840,4,,,,,,,,,,,,
2026-02-25T00:27:55.093082Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2405}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,841,4,,Recycle Bin Feature,,,,,,,,,,
2026-02-25T00:27:55.093082Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2405}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,842,4,,Privileged Access Management Feature,,,,,,,,,,
2026-02-25T00:28:05.096485Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 2886}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,843,3,,,,,,,,,,,,
2026-02-25T00:28:05.096485Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 3041}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,844,3,,,,,,,,,,,,
2026-02-25T00:28:05.096485Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 1000}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,845,4,,,,,,,,,,,,
2026-02-25T00:28:35.104951Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 1394}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,846,4,,,,,,,,,,,,
2026-02-25T00:29:03.058011Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2179}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,847,4,,5602668088684733218,,,,,,,,,,
2026-02-25T00:29:03.776762Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 1004}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,848,4,,,,,,,,,,,,
2026-02-25T00:29:26.122404Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 3051}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,849,3,,,,,,,,,,,,
2026-02-25T00:29:26.122404Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 3054}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,850,3,,,,,,,,,,,,
2026-02-25T00:29:26.341154Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2121}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,851,4,,,,,,,,,,,,
2026-02-25T00:29:26.341154Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2406}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,852,4,,Recycle Bin Feature,,,,,,,,,,
2026-02-25T00:29:26.341154Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2406}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,853,4,,Privileged Access Management Feature,,,,,,,,,,
2026-02-25T00:29:26.341154Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2168}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,854,4,,5602668088684733218,,,,,,,,,,
2026-02-25T00:29:26.341154Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2172}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,855,4,,5602668088684733218,,,,,,,,,,
2026-02-25T00:29:26.356787Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2120}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,856,4,,,,,,,,,,,,
