TimeGenerated,EventID,Computer,Provider,Channel,RecordID,Level,AccessList,AccessMask,AdditionalInfo,AdditionalInfo2,AdvancedOptions,AppCorrelationID,AttributeLDAPDisplayName,AttributeSyntaxOID,AttributeValue,ClientProcessId,ClientProcessStartKey,CommandLine,ConfigAccessPolicy,DSName,DSType,DisableIntegrityChecks,FlightSigning,HandleId,HypervisorDebug,HypervisorLaunchType,HypervisorLoadOptions,KernelDebug,LoadOptions,MandatoryLabel,NewProcessId,NewProcessName,NewTime,ObjectClass,ObjectDN,ObjectGUID,ObjectName,ObjectServer,ObjectType,OpCorrelationID,OperationType,ParentProcessName,PreviousTime,ProcessId,ProcessName,Properties,RemoteEventLogging,SubjectDomainName,SubjectLogonId,SubjectUserName,SubjectUserSid,TargetDomainName,TargetLogonId,TargetProcessId,TargetProcessName,TargetUserName,TargetUserSid,TestSigning,TokenElevationType,VsmLaunchType,attributes_xmlns
2026-01-16T04:45:49.090310Z,4662,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,21861,0,"%%7682
				",0x4,-,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,%{afff0694-70ff-4985-9456-bb96e5b03812},DS,%{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9},,Object Access,,,,,"%%7682
	{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9}
",,PIRATE,0x32e08,DC01$,S-1-5-18,,,,,,,,,,
2026-01-16T04:45:49.090314Z,4662,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,21862,0,"%%1538
				",0x20000,-,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,%{469bd39f-3e90-4f1a-b47e-0432e347ae56},DS,%{e0fa1e8c-9b45-11d0-afdd-00c04fd930c9},,Object Access,,,,,"%%1538
	{e0fa1e8c-9b45-11d0-afdd-00c04fd930c9}
",,PIRATE,0x32e08,DC01$,S-1-5-18,,,,,,,,,,
2026-01-16T04:45:49.090414Z,4662,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,21863,0,"%%7684
				",0x10,-,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,%{469bd39f-3e90-4f1a-b47e-0432e347ae56},DS,%{e0fa1e8c-9b45-11d0-afdd-00c04fd930c9},,Object Access,,,,,"%%7684
	{e0fa1e8c-9b45-11d0-afdd-00c04fd930c9}
		{e48d0154-bcf8-11d1-8702-00c04fb96050}
			{bf9679e5-0de6-11d0-a285-00aa003049e2}
			{bf9679e7-0de6-11d0-a285-00aa003049e2}
		{771727b1-31b8-4cdf-ae62-4fe39fadf89e}
			{bf967a77-0de6-11d0-a285-00aa003049e2}
			{bf967a70-0de6-11d0-a285-00aa003049e2}
			{bf967a6f-0de6-11d0-a285-00aa003049e2}
			{bf967a78-0de6-11d0-a285-00aa003049e2}
			{e0fa1e69-9b45-11d0-afdd-00c04fd930c9}
			{675a15fe-3b70-11d2-90cc-00c04fd91ab1}
			{aa12854c-d8fc-4d5e-91ca-368b8d829bee}
			{c79f2199-6da1-46ff-923c-1f3f800c721e}
			{7bea2088-8ce2-423c-b191-66ec506b1595}
			{0dc063c1-52d9-4456-9e15-9c2434aafd94}
			{5c5b7ad2-20fa-44bb-beb3-34b9c0f65579}
			{27d93c40-065a-43c0-bdd8-cdf2c7d120aa}
			{ff9e5552-7db7-4138-8888-05ce320a0323}
			{13361665-916c-4de7-a59d-b1ebbd0de129}
			{80b70aab-8959-4ec0-8e93-126e76df3aca}
			{8f4e317f-28d7-442c-a6df-1f491f97b326}
			{29869b7c-64c4-42fe-97d5-fbc2fa124160}
			{03d4c32e-e217-4a61-9699-7bbc4729a026}
			{f6b0f0be-a8e4-4468-8fd9-c3c47b8722f9}
			{3443d8cd-e5b6-4f3b-b098-659a0214a079}
			{b7673e6d-cad9-4e9e-b31a-63e8098fdd63}
			{28c458f5-602d-4ac9-a77c-b3f1be503a7e}
			{285c6964-c11a-499e-96d8-bf7c75a223c6}
			{ba340d47-2181-4ca0-a2f6-fae4479dab2a}
			{aff16770-9622-4fbc-a128-3088777605b9}
			{387d9432-a6d1-4474-82cd-0a89aae084ae}
			{19195a55-6da0-11d0-afd3-00c04fd930c9}
",,PIRATE,0x32e08,DC01$,S-1-5-18,,,,,,,,,,
2026-01-16T04:45:49.094624Z,4662,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,21864,0,"%%7684
				",0x10,-,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,%{de445434-0c12-435d-8650-5a209e4581ad},DS,%{e0fa1e8c-9b45-11d0-afdd-00c04fd930c9},,Object Access,,,,,"%%7684
		{e48d0154-bcf8-11d1-8702-00c04fb96050}
			{bf9679e5-0de6-11d0-a285-00aa003049e2}
	{e0fa1e8c-9b45-11d0-afdd-00c04fd930c9}
",,PIRATE,0x32e08,DC01$,S-1-5-18,,,,,,,,,,
2026-01-16T04:45:49.094632Z,4662,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,21865,0,"%%7682
				",0x4,-,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,%{afff0694-70ff-4985-9456-bb96e5b03812},DS,%{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9},,Object Access,,,,,"%%7682
	{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9}
",,PIRATE,0x32e08,DC01$,S-1-5-18,,,,,,,,,,
2026-01-16T04:45:49.094638Z,4662,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,21866,0,"%%1538
				",0x20000,-,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,%{de445434-0c12-435d-8650-5a209e4581ad},DS,%{e0fa1e8c-9b45-11d0-afdd-00c04fd930c9},,Object Access,,,,,"%%1538
	{e0fa1e8c-9b45-11d0-afdd-00c04fd930c9}
",,PIRATE,0x32e08,DC01$,S-1-5-18,,,,,,,,,,
2026-01-16T04:45:49.094732Z,4662,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,21867,0,"%%7684
				",0x10,-,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,%{de445434-0c12-435d-8650-5a209e4581ad},DS,%{e0fa1e8c-9b45-11d0-afdd-00c04fd930c9},,Object Access,,,,,"%%7684
	{e0fa1e8c-9b45-11d0-afdd-00c04fd930c9}
		{e48d0154-bcf8-11d1-8702-00c04fb96050}
			{bf9679e5-0de6-11d0-a285-00aa003049e2}
			{bf9679e7-0de6-11d0-a285-00aa003049e2}
		{771727b1-31b8-4cdf-ae62-4fe39fadf89e}
			{bf967a77-0de6-11d0-a285-00aa003049e2}
			{bf967a70-0de6-11d0-a285-00aa003049e2}
			{bf967a6f-0de6-11d0-a285-00aa003049e2}
			{bf967a78-0de6-11d0-a285-00aa003049e2}
			{e0fa1e69-9b45-11d0-afdd-00c04fd930c9}
			{675a15fe-3b70-11d2-90cc-00c04fd91ab1}
			{aa12854c-d8fc-4d5e-91ca-368b8d829bee}
			{c79f2199-6da1-46ff-923c-1f3f800c721e}
			{7bea2088-8ce2-423c-b191-66ec506b1595}
			{0dc063c1-52d9-4456-9e15-9c2434aafd94}
			{5c5b7ad2-20fa-44bb-beb3-34b9c0f65579}
			{27d93c40-065a-43c0-bdd8-cdf2c7d120aa}
			{ff9e5552-7db7-4138-8888-05ce320a0323}
			{13361665-916c-4de7-a59d-b1ebbd0de129}
			{80b70aab-8959-4ec0-8e93-126e76df3aca}
			{8f4e317f-28d7-442c-a6df-1f491f97b326}
			{29869b7c-64c4-42fe-97d5-fbc2fa124160}
			{03d4c32e-e217-4a61-9699-7bbc4729a026}
			{f6b0f0be-a8e4-4468-8fd9-c3c47b8722f9}
			{3443d8cd-e5b6-4f3b-b098-659a0214a079}
			{b7673e6d-cad9-4e9e-b31a-63e8098fdd63}
			{28c458f5-602d-4ac9-a77c-b3f1be503a7e}
			{285c6964-c11a-499e-96d8-bf7c75a223c6}
			{ba340d47-2181-4ca0-a2f6-fae4479dab2a}
			{aff16770-9622-4fbc-a128-3088777605b9}
			{387d9432-a6d1-4474-82cd-0a89aae084ae}
			{19195a55-6da0-11d0-afd3-00c04fd930c9}
",,PIRATE,0x32e08,DC01$,S-1-5-18,,,,,,,,,,
2026-01-16T04:45:49.097349Z,4662,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,21868,0,"%%7684
				",0x10,-,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,%{2023fab1-9a2c-4430-be1b-bd2a3d3d7774},DS,%{e0fa1e8c-9b45-11d0-afdd-00c04fd930c9},,Object Access,,,,,"%%7684
		{e48d0154-bcf8-11d1-8702-00c04fb96050}
			{bf9679e5-0de6-11d0-a285-00aa003049e2}
	{e0fa1e8c-9b45-11d0-afdd-00c04fd930c9}
",,PIRATE,0x32e08,DC01$,S-1-5-18,,,,,,,,,,
2026-01-16T04:45:49.097354Z,4662,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,21869,0,"%%7682
				",0x4,-,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,%{afff0694-70ff-4985-9456-bb96e5b03812},DS,%{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9},,Object Access,,,,,"%%7682
	{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9}
",,PIRATE,0x32e08,DC01$,S-1-5-18,,,,,,,,,,
2026-01-16T04:45:49.097361Z,4662,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,21870,0,"%%1538
				",0x20000,-,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,%{2023fab1-9a2c-4430-be1b-bd2a3d3d7774},DS,%{e0fa1e8c-9b45-11d0-afdd-00c04fd930c9},,Object Access,,,,,"%%1538
	{e0fa1e8c-9b45-11d0-afdd-00c04fd930c9}
",,PIRATE,0x32e08,DC01$,S-1-5-18,,,,,,,,,,
2026-01-16T04:45:49.097442Z,4662,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,21871,0,"%%7684
				",0x10,-,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,%{2023fab1-9a2c-4430-be1b-bd2a3d3d7774},DS,%{e0fa1e8c-9b45-11d0-afdd-00c04fd930c9},,Object Access,,,,,"%%7684
	{e0fa1e8c-9b45-11d0-afdd-00c04fd930c9}
		{e48d0154-bcf8-11d1-8702-00c04fb96050}
			{bf9679e5-0de6-11d0-a285-00aa003049e2}
			{bf9679e7-0de6-11d0-a285-00aa003049e2}
		{771727b1-31b8-4cdf-ae62-4fe39fadf89e}
			{bf967a77-0de6-11d0-a285-00aa003049e2}
			{bf967a70-0de6-11d0-a285-00aa003049e2}
			{bf967a6f-0de6-11d0-a285-00aa003049e2}
			{bf967a78-0de6-11d0-a285-00aa003049e2}
			{e0fa1e69-9b45-11d0-afdd-00c04fd930c9}
			{675a15fe-3b70-11d2-90cc-00c04fd91ab1}
			{aa12854c-d8fc-4d5e-91ca-368b8d829bee}
			{c79f2199-6da1-46ff-923c-1f3f800c721e}
			{7bea2088-8ce2-423c-b191-66ec506b1595}
			{0dc063c1-52d9-4456-9e15-9c2434aafd94}
			{5c5b7ad2-20fa-44bb-beb3-34b9c0f65579}
			{27d93c40-065a-43c0-bdd8-cdf2c7d120aa}
			{ff9e5552-7db7-4138-8888-05ce320a0323}
			{13361665-916c-4de7-a59d-b1ebbd0de129}
			{80b70aab-8959-4ec0-8e93-126e76df3aca}
			{8f4e317f-28d7-442c-a6df-1f491f97b326}
			{29869b7c-64c4-42fe-97d5-fbc2fa124160}
			{03d4c32e-e217-4a61-9699-7bbc4729a026}
			{f6b0f0be-a8e4-4468-8fd9-c3c47b8722f9}
			{3443d8cd-e5b6-4f3b-b098-659a0214a079}
			{b7673e6d-cad9-4e9e-b31a-63e8098fdd63}
			{28c458f5-602d-4ac9-a77c-b3f1be503a7e}
			{285c6964-c11a-499e-96d8-bf7c75a223c6}
			{ba340d47-2181-4ca0-a2f6-fae4479dab2a}
			{aff16770-9622-4fbc-a128-3088777605b9}
			{387d9432-a6d1-4474-82cd-0a89aae084ae}
			{19195a55-6da0-11d0-afd3-00c04fd930c9}
",,PIRATE,0x32e08,DC01$,S-1-5-18,,,,,,,,,,
2026-01-16T04:48:41.510904Z,4662,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,21872,0,"%%7684
				",0x10,-,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,%{afff0694-70ff-4985-9456-bb96e5b03812},DS,%{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9},,Object Access,,,,,"%%7684
		{e48d0154-bcf8-11d1-8702-00c04fb96050}
			{26d97369-6070-11d1-a9c6-0000f80367c1}
	{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9}
",,PIRATE,0x32e08,DC01$,S-1-5-18,,,,,,,,,,
2026-01-16T04:48:41.510916Z,4662,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,21873,0,"%%1538
				",0x20000,-,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,%{afff0694-70ff-4985-9456-bb96e5b03812},DS,%{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9},,Object Access,,,,,"%%1538
	{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9}
",,PIRATE,0x32e08,DC01$,S-1-5-18,,,,,,,,,,
2026-01-16T04:48:41.511019Z,4662,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,21874,0,"%%7684
				",0x10,-,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,%{afff0694-70ff-4985-9456-bb96e5b03812},DS,%{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9},,Object Access,,,,,"%%7684
	{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9}
		{e48d0154-bcf8-11d1-8702-00c04fb96050}
			{bf9679e5-0de6-11d0-a285-00aa003049e2}
			{bf9679e7-0de6-11d0-a285-00aa003049e2}
		{771727b1-31b8-4cdf-ae62-4fe39fadf89e}
			{bf967a77-0de6-11d0-a285-00aa003049e2}
			{bf967a70-0de6-11d0-a285-00aa003049e2}
			{bf967a6f-0de6-11d0-a285-00aa003049e2}
			{bf967a78-0de6-11d0-a285-00aa003049e2}
			{e0fa1e69-9b45-11d0-afdd-00c04fd930c9}
			{675a15fe-3b70-11d2-90cc-00c04fd91ab1}
			{aa12854c-d8fc-4d5e-91ca-368b8d829bee}
			{c79f2199-6da1-46ff-923c-1f3f800c721e}
			{7bea2088-8ce2-423c-b191-66ec506b1595}
			{0dc063c1-52d9-4456-9e15-9c2434aafd94}
			{5c5b7ad2-20fa-44bb-beb3-34b9c0f65579}
			{27d93c40-065a-43c0-bdd8-cdf2c7d120aa}
			{ff9e5552-7db7-4138-8888-05ce320a0323}
			{13361665-916c-4de7-a59d-b1ebbd0de129}
			{80b70aab-8959-4ec0-8e93-126e76df3aca}
			{8f4e317f-28d7-442c-a6df-1f491f97b326}
			{29869b7c-64c4-42fe-97d5-fbc2fa124160}
			{03d4c32e-e217-4a61-9699-7bbc4729a026}
			{f6b0f0be-a8e4-4468-8fd9-c3c47b8722f9}
			{3443d8cd-e5b6-4f3b-b098-659a0214a079}
			{b7673e6d-cad9-4e9e-b31a-63e8098fdd63}
			{28c458f5-602d-4ac9-a77c-b3f1be503a7e}
			{285c6964-c11a-499e-96d8-bf7c75a223c6}
			{ba340d47-2181-4ca0-a2f6-fae4479dab2a}
			{aff16770-9622-4fbc-a128-3088777605b9}
			{387d9432-a6d1-4474-82cd-0a89aae084ae}
			{19195a55-6da0-11d0-afd3-00c04fd930c9}
",,PIRATE,0x32e08,DC01$,S-1-5-18,,,,,,,,,,
2026-01-16T04:48:41.513518Z,4662,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,21875,0,"%%7684
				",0x10,-,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,%{afff0694-70ff-4985-9456-bb96e5b03812},DS,%{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9},,Object Access,,,,,"%%7684
		{e48d0154-bcf8-11d1-8702-00c04fb96050}
			{26d97369-6070-11d1-a9c6-0000f80367c1}
	{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9}
",,PIRATE,0x32e08,DC01$,S-1-5-18,,,,,,,,,,
2026-01-16T04:48:41.513523Z,4662,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,21876,0,"%%1538
				",0x20000,-,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,%{afff0694-70ff-4985-9456-bb96e5b03812},DS,%{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9},,Object Access,,,,,"%%1538
	{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9}
",,PIRATE,0x32e08,DC01$,S-1-5-18,,,,,,,,,,
2026-01-16T04:48:41.513572Z,4662,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,21877,0,"%%7684
				",0x10,-,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,%{afff0694-70ff-4985-9456-bb96e5b03812},DS,%{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9},,Object Access,,,,,"%%7684
	{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9}
		{e48d0154-bcf8-11d1-8702-00c04fb96050}
			{bf9679e5-0de6-11d0-a285-00aa003049e2}
			{bf9679e7-0de6-11d0-a285-00aa003049e2}
		{771727b1-31b8-4cdf-ae62-4fe39fadf89e}
			{bf967a77-0de6-11d0-a285-00aa003049e2}
			{bf967a70-0de6-11d0-a285-00aa003049e2}
			{bf967a6f-0de6-11d0-a285-00aa003049e2}
			{bf967a78-0de6-11d0-a285-00aa003049e2}
			{e0fa1e69-9b45-11d0-afdd-00c04fd930c9}
			{675a15fe-3b70-11d2-90cc-00c04fd91ab1}
			{aa12854c-d8fc-4d5e-91ca-368b8d829bee}
			{c79f2199-6da1-46ff-923c-1f3f800c721e}
			{7bea2088-8ce2-423c-b191-66ec506b1595}
			{0dc063c1-52d9-4456-9e15-9c2434aafd94}
			{5c5b7ad2-20fa-44bb-beb3-34b9c0f65579}
			{27d93c40-065a-43c0-bdd8-cdf2c7d120aa}
			{ff9e5552-7db7-4138-8888-05ce320a0323}
			{13361665-916c-4de7-a59d-b1ebbd0de129}
			{80b70aab-8959-4ec0-8e93-126e76df3aca}
			{8f4e317f-28d7-442c-a6df-1f491f97b326}
			{29869b7c-64c4-42fe-97d5-fbc2fa124160}
			{03d4c32e-e217-4a61-9699-7bbc4729a026}
			{f6b0f0be-a8e4-4468-8fd9-c3c47b8722f9}
			{3443d8cd-e5b6-4f3b-b098-659a0214a079}
			{b7673e6d-cad9-4e9e-b31a-63e8098fdd63}
			{28c458f5-602d-4ac9-a77c-b3f1be503a7e}
			{285c6964-c11a-499e-96d8-bf7c75a223c6}
			{ba340d47-2181-4ca0-a2f6-fae4479dab2a}
			{aff16770-9622-4fbc-a128-3088777605b9}
			{387d9432-a6d1-4474-82cd-0a89aae084ae}
			{19195a55-6da0-11d0-afd3-00c04fd930c9}
",,PIRATE,0x32e08,DC01$,S-1-5-18,,,,,,,,,,
2026-01-16T04:51:41.509170Z,4662,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,21878,0,"%%7684
				",0x10,-,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,%{afff0694-70ff-4985-9456-bb96e5b03812},DS,%{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9},,Object Access,,,,,"%%7684
		{e48d0154-bcf8-11d1-8702-00c04fb96050}
			{26d97369-6070-11d1-a9c6-0000f80367c1}
	{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9}
",,PIRATE,0x32e08,DC01$,S-1-5-18,,,,,,,,,,
2026-01-16T04:51:41.509176Z,4662,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,21879,0,"%%1538
				",0x20000,-,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,%{afff0694-70ff-4985-9456-bb96e5b03812},DS,%{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9},,Object Access,,,,,"%%1538
	{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9}
",,PIRATE,0x32e08,DC01$,S-1-5-18,,,,,,,,,,
2026-01-16T04:51:41.509231Z,4662,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,21880,0,"%%7684
				",0x10,-,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,%{afff0694-70ff-4985-9456-bb96e5b03812},DS,%{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9},,Object Access,,,,,"%%7684
	{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9}
		{e48d0154-bcf8-11d1-8702-00c04fb96050}
			{bf9679e5-0de6-11d0-a285-00aa003049e2}
			{bf9679e7-0de6-11d0-a285-00aa003049e2}
		{771727b1-31b8-4cdf-ae62-4fe39fadf89e}
			{bf967a77-0de6-11d0-a285-00aa003049e2}
			{bf967a70-0de6-11d0-a285-00aa003049e2}
			{bf967a6f-0de6-11d0-a285-00aa003049e2}
			{bf967a78-0de6-11d0-a285-00aa003049e2}
			{e0fa1e69-9b45-11d0-afdd-00c04fd930c9}
			{675a15fe-3b70-11d2-90cc-00c04fd91ab1}
			{aa12854c-d8fc-4d5e-91ca-368b8d829bee}
			{c79f2199-6da1-46ff-923c-1f3f800c721e}
			{7bea2088-8ce2-423c-b191-66ec506b1595}
			{0dc063c1-52d9-4456-9e15-9c2434aafd94}
			{5c5b7ad2-20fa-44bb-beb3-34b9c0f65579}
			{27d93c40-065a-43c0-bdd8-cdf2c7d120aa}
			{ff9e5552-7db7-4138-8888-05ce320a0323}
			{13361665-916c-4de7-a59d-b1ebbd0de129}
			{80b70aab-8959-4ec0-8e93-126e76df3aca}
			{8f4e317f-28d7-442c-a6df-1f491f97b326}
			{29869b7c-64c4-42fe-97d5-fbc2fa124160}
			{03d4c32e-e217-4a61-9699-7bbc4729a026}
			{f6b0f0be-a8e4-4468-8fd9-c3c47b8722f9}
			{3443d8cd-e5b6-4f3b-b098-659a0214a079}
			{b7673e6d-cad9-4e9e-b31a-63e8098fdd63}
			{28c458f5-602d-4ac9-a77c-b3f1be503a7e}
			{285c6964-c11a-499e-96d8-bf7c75a223c6}
			{ba340d47-2181-4ca0-a2f6-fae4479dab2a}
			{aff16770-9622-4fbc-a128-3088777605b9}
			{387d9432-a6d1-4474-82cd-0a89aae084ae}
			{19195a55-6da0-11d0-afd3-00c04fd930c9}
",,PIRATE,0x32e08,DC01$,S-1-5-18,,,,,,,,,,
2026-01-16T04:51:41.511986Z,4662,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,21881,0,"%%7684
				",0x10,-,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,%{afff0694-70ff-4985-9456-bb96e5b03812},DS,%{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9},,Object Access,,,,,"%%7684
		{e48d0154-bcf8-11d1-8702-00c04fb96050}
			{26d97369-6070-11d1-a9c6-0000f80367c1}
	{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9}
",,PIRATE,0x32e08,DC01$,S-1-5-18,,,,,,,,,,
2026-01-16T04:51:41.511992Z,4662,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,21882,0,"%%1538
				",0x20000,-,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,%{afff0694-70ff-4985-9456-bb96e5b03812},DS,%{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9},,Object Access,,,,,"%%1538
	{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9}
",,PIRATE,0x32e08,DC01$,S-1-5-18,,,,,,,,,,
2026-01-16T04:51:41.512047Z,4662,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,21883,0,"%%7684
				",0x10,-,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,%{afff0694-70ff-4985-9456-bb96e5b03812},DS,%{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9},,Object Access,,,,,"%%7684
	{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9}
		{e48d0154-bcf8-11d1-8702-00c04fb96050}
			{bf9679e5-0de6-11d0-a285-00aa003049e2}
			{bf9679e7-0de6-11d0-a285-00aa003049e2}
		{771727b1-31b8-4cdf-ae62-4fe39fadf89e}
			{bf967a77-0de6-11d0-a285-00aa003049e2}
			{bf967a70-0de6-11d0-a285-00aa003049e2}
			{bf967a6f-0de6-11d0-a285-00aa003049e2}
			{bf967a78-0de6-11d0-a285-00aa003049e2}
			{e0fa1e69-9b45-11d0-afdd-00c04fd930c9}
			{675a15fe-3b70-11d2-90cc-00c04fd91ab1}
			{aa12854c-d8fc-4d5e-91ca-368b8d829bee}
			{c79f2199-6da1-46ff-923c-1f3f800c721e}
			{7bea2088-8ce2-423c-b191-66ec506b1595}
			{0dc063c1-52d9-4456-9e15-9c2434aafd94}
			{5c5b7ad2-20fa-44bb-beb3-34b9c0f65579}
			{27d93c40-065a-43c0-bdd8-cdf2c7d120aa}
			{ff9e5552-7db7-4138-8888-05ce320a0323}
			{13361665-916c-4de7-a59d-b1ebbd0de129}
			{80b70aab-8959-4ec0-8e93-126e76df3aca}
			{8f4e317f-28d7-442c-a6df-1f491f97b326}
			{29869b7c-64c4-42fe-97d5-fbc2fa124160}
			{03d4c32e-e217-4a61-9699-7bbc4729a026}
			{f6b0f0be-a8e4-4468-8fd9-c3c47b8722f9}
			{3443d8cd-e5b6-4f3b-b098-659a0214a079}
			{b7673e6d-cad9-4e9e-b31a-63e8098fdd63}
			{28c458f5-602d-4ac9-a77c-b3f1be503a7e}
			{285c6964-c11a-499e-96d8-bf7c75a223c6}
			{ba340d47-2181-4ca0-a2f6-fae4479dab2a}
			{aff16770-9622-4fbc-a128-3088777605b9}
			{387d9432-a6d1-4474-82cd-0a89aae084ae}
			{19195a55-6da0-11d0-afd3-00c04fd930c9}
",,PIRATE,0x32e08,DC01$,S-1-5-18,,,,,,,,,,
2026-01-16T04:52:01.540887Z,4662,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,21884,0,"%%7684
				",0x10,-,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,%{aff6283f-b417-4237-bc64-56914d112ba3},DS,%{e0fa1e8c-9b45-11d0-afdd-00c04fd930c9},,Object Access,,,,,"%%7684
		{e48d0154-bcf8-11d1-8702-00c04fb96050}
			{bf9679e5-0de6-11d0-a285-00aa003049e2}
	{e0fa1e8c-9b45-11d0-afdd-00c04fd930c9}
",,PIRATE,0x32e08,DC01$,S-1-5-18,,,,,,,,,,
2026-01-16T04:52:01.540896Z,4662,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,21885,0,"%%7682
				",0x4,-,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,%{afff0694-70ff-4985-9456-bb96e5b03812},DS,%{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9},,Object Access,,,,,"%%7682
	{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9}
",,PIRATE,0x32e08,DC01$,S-1-5-18,,,,,,,,,,
2026-01-16T04:52:01.540902Z,4662,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,21886,0,"%%1538
				",0x20000,-,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,%{aff6283f-b417-4237-bc64-56914d112ba3},DS,%{e0fa1e8c-9b45-11d0-afdd-00c04fd930c9},,Object Access,,,,,"%%1538
	{e0fa1e8c-9b45-11d0-afdd-00c04fd930c9}
",,PIRATE,0x32e08,DC01$,S-1-5-18,,,,,,,,,,
